date,VV,VH,Orbit,Crop_Name,latitude,longitude
2021-10-28,-7.48187835450077,-16.55871356922006,DESCENDING,Ragi,12.7918521,77.4764399
2021-04-07,-6.952560467432796,-14.13862646804316,DESCENDING,Coconut,12.7906446,77.47348
2021-04-19,-5.761691788397927,-11.98440980599635,DESCENDING,Coconut,12.7906446,77.47348
2021-05-01,-6.864002660510751,-14.324266781132408,DESCENDING,Coconut,12.7906446,77.47348
2021-05-13,-6.51825621600244,-18.100739320573407,DESCENDING,Coconut,12.7906446,77.47348
2021-05-25,-8.529318870333482,-17.316831859448165,DESCENDING,Coconut,12.7906446,77.47348
2021-06-06,-5.418865885713889,-10.514810198680811,DESCENDING,Coconut,12.7906446,77.47348
2021-06-18,-7.4133381876565165,-14.303784396873006,DESCENDING,Coconut,12.7906446,77.47348
2021-06-30,-6.284130774764408,-16.971701842467265,DESCENDING,Coconut,12.7906446,77.47348
2021-07-12,-8.130802431838427,-13.698660548321476,DESCENDING,Coconut,12.7906446,77.47348
2021-07-24,-5.756150989483263,-17.02582213933113,DESCENDING,Coconut,12.7906446,77.47348
2021-08-05,-12.330718345833102,-11.53695869099873,DESCENDING,Coconut,12.7906446,77.47348
2021-08-17,-5.973063105437689,-17.032025833599874,DESCENDING,Coconut,12.7906446,77.47348
2021-08-29,-6.422452849363955,-11.859594950093914,DESCENDING,Coconut,12.7906446,77.47348
2021-09-10,-8.659337238242571,-13.158809506713542,DESCENDING,Coconut,12.7906446,77.47348
2021-09-22,-2.609983035490276,-13.373628212857474,DESCENDING,Coconut,12.7906446,77.47348
2021-10-04,-9.20478765936456,-12.89408850085713,DESCENDING,Coconut,12.7906446,77.47348
2021-10-16,-7.119839836573308,-15.378270409248323,DESCENDING,Coconut,12.7906446,77.47348
2021-10-28,-5.554431917922252,-16.64944109854879,DESCENDING,Coconut,12.7906446,77.47348
2021-04-07,-6.952560467432796,-14.13862646804316,DESCENDING,Coconut,12.7905943,77.473493
2021-04-19,-5.761691788397927,-11.98440980599635,DESCENDING,Coconut,12.7905943,77.473493
2021-05-01,-7.7846773103094415,-15.200116882253177,DESCENDING,Coconut,12.7905943,77.473493
2021-05-13,-5.878660124962516,-18.01594955022306,DESCENDING,Coconut,12.7905943,77.473493
2021-05-25,-8.529318870333482,-17.316831859448165,DESCENDING,Coconut,12.7905943,77.473493
2021-06-06,-8.449617329549,-10.876913504513542,DESCENDING,Coconut,12.7905943,77.473493
2021-06-18,-7.4133381876565165,-14.303784396873006,DESCENDING,Coconut,12.7905943,77.473493
2021-06-30,-6.284130774764408,-16.971701842467265,DESCENDING,Coconut,12.7905943,77.473493
2021-07-12,-9.248769005760089,-13.176911300272769,DESCENDING,Coconut,12.7905943,77.473493
2021-07-24,-5.756150989483263,-17.02582213933113,DESCENDING,Coconut,12.7905943,77.473493
2021-08-05,-12.330718345833102,-11.53695869099873,DESCENDING,Coconut,12.7905943,77.473493
2021-08-17,-5.973063105437689,-17.032025833599874,DESCENDING,Coconut,12.7905943,77.473493
2021-08-29,-8.56175811900955,-13.452667453819076,DESCENDING,Coconut,12.7905943,77.473493
2021-09-10,-7.475378080579692,-15.775302127536364,DESCENDING,Coconut,12.7905943,77.473493
2021-09-22,-3.5762212820643597,-12.82753568208869,DESCENDING,Coconut,12.7905943,77.473493
2021-10-04,-9.20478765936456,-12.89408850085713,DESCENDING,Coconut,12.7905943,77.473493
2021-10-16,-6.963914332768351,-14.370717164112891,DESCENDING,Coconut,12.7905943,77.473493
2021-10-28,-7.396544157069834,-13.410843276206455,DESCENDING,Coconut,12.7905943,77.473493
2021-04-07,-17.283035095269298,-23.07400031806596,DESCENDING,Ragi,12.7607746,77.5425624
2021-04-19,-15.413740170392385,-17.848622206192854,DESCENDING,Ragi,12.7607746,77.5425624
2021-05-01,-9.473612467057059,-16.117952142591367,DESCENDING,Ragi,12.7607746,77.5425624
2021-05-13,-3.944838417085987,-14.931236273491344,DESCENDING,Ragi,12.7607746,77.5425624
2021-05-25,-7.601620203079861,-19.357062754161518,DESCENDING,Ragi,12.7607746,77.5425624
2021-06-06,-2.1792960171162337,-16.148075184441826,DESCENDING,Ragi,12.7607746,77.5425624
2021-06-18,-5.964562651433435,-17.944266489162672,DESCENDING,Ragi,12.7607746,77.5425624
2021-06-30,-10.523192374874215,-17.494802206362994,DESCENDING,Ragi,12.7607746,77.5425624
2021-07-12,-10.831469461818202,-16.326283258148415,DESCENDING,Ragi,12.7607746,77.5425624
2021-07-24,-10.295963735732496,-18.008809596125502,DESCENDING,Ragi,12.7607746,77.5425624
2021-08-05,-11.733868892565642,-18.92730417946264,DESCENDING,Ragi,12.7607746,77.5425624
2021-08-17,-11.497888649209917,-18.3519790798001,DESCENDING,Ragi,12.7607746,77.5425624
2021-08-29,-10.846372030543648,-15.340543503456466,DESCENDING,Ragi,12.7607746,77.5425624
2021-09-10,-10.696832224109915,-11.117915977417464,DESCENDING,Ragi,12.7607746,77.5425624
2021-09-22,-5.5421066931160485,-15.409360215798236,DESCENDING,Ragi,12.7607746,77.5425624
2021-10-04,-8.100592690365552,-11.912359264761472,DESCENDING,Ragi,12.7607746,77.5425624
2021-10-16,-10.814285943744748,-13.739672823534644,DESCENDING,Ragi,12.7607746,77.5425624
2021-10-28,-8.19518210828446,-11.292247714419448,DESCENDING,Ragi,12.7607746,77.5425624
2021-04-07,-10.683869235029173,-14.97572549359079,DESCENDING,Coconut,12.7905394,77.4735708
2021-04-19,-9.928882576623097,-13.997141972111066,DESCENDING,Coconut,12.7905394,77.4735708
2021-05-01,-7.992824814016127,-15.968740776430463,DESCENDING,Coconut,12.7905394,77.4735708
2021-05-13,-8.409879871197857,-12.522930520253999,DESCENDING,Coconut,12.7905394,77.4735708
2021-05-25,-7.559180498528728,-15.73630805982332,DESCENDING,Coconut,12.7905394,77.4735708
2021-06-06,-7.569365172456079,-10.85352941584484,DESCENDING,Coconut,12.7905394,77.4735708
2021-06-18,-7.834350992818392,-18.82135310208795,DESCENDING,Coconut,12.7905394,77.4735708
2021-06-30,-7.458857280347741,-14.672249852949161,DESCENDING,Coconut,12.7905394,77.4735708
2021-07-12,-9.248769005760089,-13.176911300272769,DESCENDING,Coconut,12.7905394,77.4735708
2021-07-24,-8.342630408086709,-17.438403877051762,DESCENDING,Coconut,12.7905394,77.4735708
2021-08-05,-9.302844517617876,-14.17285377742482,DESCENDING,Coconut,12.7905394,77.4735708
2021-08-17,-5.540216101283299,-16.936229906988284,DESCENDING,Coconut,12.7905394,77.4735708
2021-08-29,-8.570647317021322,-15.350686597770833,DESCENDING,Coconut,12.7905394,77.4735708
2021-09-10,-7.602672740445108,-17.093021021834208,DESCENDING,Coconut,12.7905394,77.4735708
2021-09-22,-3.818823997229161,-13.172666127171018,DESCENDING,Coconut,12.7905394,77.4735708
2021-10-04,-9.43834720010911,-15.4235143770117,DESCENDING,Coconut,12.7905394,77.4735708
2021-10-16,-7.055511587822069,-16.083438426703783,DESCENDING,Coconut,12.7905394,77.4735708
2021-10-28,-7.87982983958318,-13.3741552550925,DESCENDING,Coconut,12.7905394,77.4735708
2021-04-07,-8.23083745384009,-17.160927241373304,DESCENDING,Ragi,12.7699138,77.5396598
2021-04-19,-8.10963649988371,-16.01316852442003,DESCENDING,Ragi,12.7699138,77.5396598
2021-05-01,-7.118378380123404,-13.824786130961787,DESCENDING,Ragi,12.7699138,77.5396598
2021-05-13,-5.644592953373403,-14.601791858676826,DESCENDING,Ragi,12.7699138,77.5396598
2021-05-25,-7.887496219082333,-16.659516065190378,DESCENDING,Ragi,12.7699138,77.5396598
2021-06-06,-5.890646266226204,-16.63103652169037,DESCENDING,Ragi,12.7699138,77.5396598
2021-06-18,-7.041735162256346,-17.373041185925402,DESCENDING,Ragi,12.7699138,77.5396598
2021-06-30,-6.993644525942577,-14.34071769086794,DESCENDING,Ragi,12.7699138,77.5396598
2021-07-12,-4.849667912870957,-12.393684305825232,DESCENDING,Ragi,12.7699138,77.5396598
2021-07-24,-3.12774158778673,-14.491003471343111,DESCENDING,Ragi,12.7699138,77.5396598
2021-08-05,-5.294837615423438,-18.46363308306389,DESCENDING,Ragi,12.7699138,77.5396598
2021-08-17,-7.650884611604597,-18.275719751254233,DESCENDING,Ragi,12.7699138,77.5396598
2021-08-29,-8.012132777717625,-15.709415997481491,DESCENDING,Ragi,12.7699138,77.5396598
2021-09-10,-8.087456928737305,-16.87755596660308,DESCENDING,Ragi,12.7699138,77.5396598
2021-09-22,-9.844557469651448,-14.91110607822921,DESCENDING,Ragi,12.7699138,77.5396598
2021-10-04,-3.518290919885456,-16.840876469855854,DESCENDING,Ragi,12.7699138,77.5396598
2021-10-16,-7.517786183447805,-11.559638403673363,DESCENDING,Ragi,12.7699138,77.5396598
2021-10-28,-2.426219628706899,-20.993701990994058,DESCENDING,Ragi,12.7699138,77.5396598
2021-04-07,-7.972056300198707,-13.372680893873328,DESCENDING,Coconut,12.7905335,77.473565
2021-04-19,-9.928882576623097,-13.997141972111066,DESCENDING,Coconut,12.7905335,77.473565
2021-05-01,-7.992824814016127,-15.968740776430463,DESCENDING,Coconut,12.7905335,77.473565
2021-05-13,-8.409879871197857,-12.522930520253999,DESCENDING,Coconut,12.7905335,77.473565
2021-05-25,-7.8543375307223595,-17.37070517259491,DESCENDING,Coconut,12.7905335,77.473565
2021-06-06,-7.569365172456079,-10.85352941584484,DESCENDING,Coconut,12.7905335,77.473565
2021-06-18,-7.834350992818392,-18.82135310208795,DESCENDING,Coconut,12.7905335,77.473565
2021-06-30,-7.458857280347741,-14.672249852949161,DESCENDING,Coconut,12.7905335,77.473565
2021-07-12,-9.248769005760089,-13.176911300272769,DESCENDING,Coconut,12.7905335,77.473565
2021-07-24,-8.342630408086709,-17.438403877051762,DESCENDING,Coconut,12.7905335,77.473565
2021-08-05,-9.302844517617876,-14.17285377742482,DESCENDING,Coconut,12.7905335,77.473565
2021-08-17,-6.324732793941563,-17.81922165702271,DESCENDING,Coconut,12.7905335,77.473565
2021-08-29,-8.570647317021322,-15.350686597770833,DESCENDING,Coconut,12.7905335,77.473565
2021-09-10,-7.602672740445108,-17.093021021834208,DESCENDING,Coconut,12.7905335,77.473565
2021-09-22,-3.818823997229161,-13.172666127171018,DESCENDING,Coconut,12.7905335,77.473565
2021-10-04,-9.43834720010911,-15.4235143770117,DESCENDING,Coconut,12.7905335,77.473565
2021-10-16,-7.055511587822069,-16.083438426703783,DESCENDING,Coconut,12.7905335,77.473565
2021-10-28,-7.87982983958318,-13.3741552550925,DESCENDING,Coconut,12.7905335,77.473565
2021-04-07,-10.683869235029173,-14.97572549359079,DESCENDING,Coconut,12.7905287,77.4735663
2021-04-19,-9.928882576623097,-13.997141972111066,DESCENDING,Coconut,12.7905287,77.4735663
2021-05-01,-7.992824814016127,-15.968740776430463,DESCENDING,Coconut,12.7905287,77.4735663
2021-05-13,-8.449505021153584,-12.228758932545144,DESCENDING,Coconut,12.7905287,77.4735663
2021-05-25,-7.559180498528728,-15.73630805982332,DESCENDING,Coconut,12.7905287,77.4735663
2021-06-06,-7.569365172456079,-10.85352941584484,DESCENDING,Coconut,12.7905287,77.4735663
2021-06-18,-7.834350992818392,-18.82135310208795,DESCENDING,Coconut,12.7905287,77.4735663
2021-06-30,-7.458857280347741,-14.672249852949161,DESCENDING,Coconut,12.7905287,77.4735663
2021-07-12,-8.513472515274515,-13.790654624681263,DESCENDING,Coconut,12.7905287,77.4735663
2021-07-24,-8.342630408086709,-17.438403877051762,DESCENDING,Coconut,12.7905287,77.4735663
2021-08-05,-9.302844517617876,-14.17285377742482,DESCENDING,Coconut,12.7905287,77.4735663
2021-08-17,-6.324732793941563,-17.81922165702271,DESCENDING,Coconut,12.7905287,77.4735663
2021-08-29,-8.570647317021322,-15.350686597770833,DESCENDING,Coconut,12.7905287,77.4735663
2021-09-10,-7.602672740445108,-17.093021021834208,DESCENDING,Coconut,12.7905287,77.4735663
2021-09-22,-3.818823997229161,-13.172666127171018,DESCENDING,Coconut,12.7905287,77.4735663
2021-10-04,-9.43834720010911,-15.4235143770117,DESCENDING,Coconut,12.7905287,77.4735663
2021-10-16,-7.055511587822069,-16.083438426703783,DESCENDING,Coconut,12.7905287,77.4735663
2021-10-28,-7.87982983958318,-13.3741552550925,DESCENDING,Coconut,12.7905287,77.4735663
2021-04-07,-10.683869235029173,-14.97572549359079,DESCENDING,Coconut,12.7905388,77.4735701
2021-04-19,-9.928882576623097,-13.997141972111066,DESCENDING,Coconut,12.7905388,77.4735701
2021-05-01,-7.992824814016127,-15.968740776430463,DESCENDING,Coconut,12.7905388,77.4735701
2021-05-13,-8.409879871197857,-12.522930520253999,DESCENDING,Coconut,12.7905388,77.4735701
2021-05-25,-7.559180498528728,-15.73630805982332,DESCENDING,Coconut,12.7905388,77.4735701
2021-06-06,-7.569365172456079,-10.85352941584484,DESCENDING,Coconut,12.7905388,77.4735701
2021-06-18,-7.834350992818392,-18.82135310208795,DESCENDING,Coconut,12.7905388,77.4735701
2021-06-30,-7.458857280347741,-14.672249852949161,DESCENDING,Coconut,12.7905388,77.4735701
2021-07-12,-9.248769005760089,-13.176911300272769,DESCENDING,Coconut,12.7905388,77.4735701
2021-07-24,-8.342630408086709,-17.438403877051762,DESCENDING,Coconut,12.7905388,77.4735701
2021-08-05,-9.302844517617876,-14.17285377742482,DESCENDING,Coconut,12.7905388,77.4735701
2021-08-17,-6.324732793941563,-17.81922165702271,DESCENDING,Coconut,12.7905388,77.4735701
2021-08-29,-8.570647317021322,-15.350686597770833,DESCENDING,Coconut,12.7905388,77.4735701
2021-09-10,-7.602672740445108,-17.093021021834208,DESCENDING,Coconut,12.7905388,77.4735701
2021-09-22,-3.818823997229161,-13.172666127171018,DESCENDING,Coconut,12.7905388,77.4735701
2021-10-04,-9.43834720010911,-15.4235143770117,DESCENDING,Coconut,12.7905388,77.4735701
2021-10-16,-7.055511587822069,-16.083438426703783,DESCENDING,Coconut,12.7905388,77.4735701
2021-10-28,-7.87982983958318,-13.3741552550925,DESCENDING,Coconut,12.7905388,77.4735701
2021-04-07,-12.60280172257039,-16.122865291425384,DESCENDING,Ragi,12.7918146,77.4764327
2021-04-19,-12.909340383777213,-18.302541511130325,DESCENDING,Ragi,12.7918146,77.4764327
2021-05-01,-8.699335931191694,-14.232742507387574,DESCENDING,Ragi,12.7918146,77.4764327
2021-05-13,-9.693354236410517,-16.98114153685662,DESCENDING,Ragi,12.7918146,77.4764327
2021-05-25,-6.045457507361059,-14.41438068698022,DESCENDING,Ragi,12.7918146,77.4764327
2021-06-06,-4.710459664084879,-19.54861448568259,DESCENDING,Ragi,12.7918146,77.4764327
2021-06-18,-10.837100880762256,-12.855922776669155,DESCENDING,Ragi,12.7918146,77.4764327
2021-06-30,-7.902122285470163,-13.039123252100673,DESCENDING,Ragi,12.7918146,77.4764327
2021-07-12,-6.749605588293842,-11.84302803330863,DESCENDING,Ragi,12.7918146,77.4764327
2021-07-24,-7.511525705784844,-14.320185318147807,DESCENDING,Ragi,12.7918146,77.4764327
2021-08-05,-9.321490198080058,-15.885111711375952,DESCENDING,Ragi,12.7918146,77.4764327
2021-08-17,-10.893298462657455,-14.801585450255267,DESCENDING,Ragi,12.7918146,77.4764327
2021-08-29,-8.003909485166508,-17.361491748537553,DESCENDING,Ragi,12.7918146,77.4764327
2021-09-10,-8.238069606156635,-17.324862424375244,DESCENDING,Ragi,12.7918146,77.4764327
2021-09-22,-11.502947432995379,-17.763901245548038,DESCENDING,Ragi,12.7918146,77.4764327
2021-10-04,-8.311922921948582,-14.680302172327423,DESCENDING,Ragi,12.7918146,77.4764327
2021-10-16,-7.979341967638503,-14.995754870163278,DESCENDING,Ragi,12.7918146,77.4764327
2021-10-28,-7.48187835450077,-16.55871356922006,DESCENDING,Ragi,12.7918146,77.4764327
2021-04-07,-12.6596837855373,-16.585802730722804,DESCENDING,Ragi,12.7624695,77.5421992
2021-04-19,-6.741427182142436,-19.63706483454866,DESCENDING,Ragi,12.7624695,77.5421992
2021-05-01,-5.034342948948516,-15.410837893422148,DESCENDING,Ragi,12.7624695,77.5421992
2021-05-13,-3.0176692101318876,-14.679510382246423,DESCENDING,Ragi,12.7624695,77.5421992
2021-05-25,-6.920368757329086,-18.647007899473767,DESCENDING,Ragi,12.7624695,77.5421992
2021-06-06,-4.59063781694076,-15.848112704698272,DESCENDING,Ragi,12.7624695,77.5421992
2021-06-18,-12.905171243795001,-17.624290809129935,DESCENDING,Ragi,12.7624695,77.5421992
2021-06-30,-6.559159766274317,-15.542802833379701,DESCENDING,Ragi,12.7624695,77.5421992
2021-07-12,-12.506893079496491,-21.36214149554016,DESCENDING,Ragi,12.7624695,77.5421992
2021-07-24,-9.449699899492936,-16.916365377386835,DESCENDING,Ragi,12.7624695,77.5421992
2021-08-05,-11.506709571129345,-18.037556980398964,DESCENDING,Ragi,12.7624695,77.5421992
2021-08-17,-5.3593703804981905,-14.241638181923078,DESCENDING,Ragi,12.7624695,77.5421992
2021-08-29,-4.926426027479343,-13.510363709648933,DESCENDING,Ragi,12.7624695,77.5421992
2021-09-10,-10.153116250596703,-17.948690430804916,DESCENDING,Ragi,12.7624695,77.5421992
2021-09-22,-11.570297653528447,-15.961827562521487,DESCENDING,Ragi,12.7624695,77.5421992
2021-10-04,-8.308549087672851,-14.343414337198784,DESCENDING,Ragi,12.7624695,77.5421992
2021-10-16,-8.801752037760131,-14.261665720116238,DESCENDING,Ragi,12.7624695,77.5421992
2021-10-28,-8.83386289772426,-15.449178881539908,DESCENDING,Ragi,12.7624695,77.5421992
2021-04-07,-10.569417371719489,-17.996100493595687,DESCENDING,Ragi,12.7918116,77.4764143
2021-04-19,-12.909340383777213,-18.302541511130325,DESCENDING,Ragi,12.7918116,77.4764143
2021-05-01,-8.699335931191694,-14.232742507387574,DESCENDING,Ragi,12.7918116,77.4764143
2021-05-13,-9.66935939459913,-19.74860927281376,DESCENDING,Ragi,12.7918116,77.4764143
2021-05-25,-8.76895505573819,-17.254315147170413,DESCENDING,Ragi,12.7918116,77.4764143
2021-06-06,-4.710459664084879,-19.54861448568259,DESCENDING,Ragi,12.7918116,77.4764143
2021-06-18,-10.837100880762256,-12.855922776669155,DESCENDING,Ragi,12.7918116,77.4764143
2021-06-30,-7.902122285470163,-13.039123252100673,DESCENDING,Ragi,12.7918116,77.4764143
2021-07-12,-6.749605588293842,-11.84302803330863,DESCENDING,Ragi,12.7918116,77.4764143
2021-07-24,-9.534076324761186,-14.869898382352522,DESCENDING,Ragi,12.7918116,77.4764143
2021-08-05,-8.215490389982763,-18.518243978495484,DESCENDING,Ragi,12.7918116,77.4764143
2021-08-17,-10.893298462657455,-14.801585450255267,DESCENDING,Ragi,12.7918116,77.4764143
2021-08-29,-9.364452329018865,-17.092988299671905,DESCENDING,Ragi,12.7918116,77.4764143
2021-09-10,-8.238069606156635,-17.324862424375244,DESCENDING,Ragi,12.7918116,77.4764143
2021-09-22,-11.502947432995379,-17.763901245548038,DESCENDING,Ragi,12.7918116,77.4764143
2021-10-04,-8.311922921948582,-14.680302172327423,DESCENDING,Ragi,12.7918116,77.4764143
2021-10-16,-7.979341967638503,-14.995754870163278,DESCENDING,Ragi,12.7918116,77.4764143
2021-10-28,-7.48187835450077,-16.55871356922006,DESCENDING,Ragi,12.7918116,77.4764143
2021-04-07,-12.60280172257039,-16.122865291425384,DESCENDING,Ragi,12.7918617,77.4764413
2021-04-19,-12.909340383777213,-18.302541511130325,DESCENDING,Ragi,12.7918617,77.4764413
2021-05-01,-11.056326750298089,-16.51234336211649,DESCENDING,Ragi,12.7918617,77.4764413
2021-05-13,-9.62084863308254,-19.153033357637334,DESCENDING,Ragi,12.7918617,77.4764413
2021-05-25,-6.985445439440063,-16.128803978429488,DESCENDING,Ragi,12.7918617,77.4764413
2021-06-06,-4.710459664084879,-19.54861448568259,DESCENDING,Ragi,12.7918617,77.4764413
2021-06-18,-11.36611150921829,-15.211109754697636,DESCENDING,Ragi,12.7918617,77.4764413
2021-06-30,-7.527765353661282,-14.587594730755386,DESCENDING,Ragi,12.7918617,77.4764413
2021-07-12,-7.887843185849092,-11.937420005829955,DESCENDING,Ragi,12.7918617,77.4764413
2021-07-24,-8.401939095743321,-13.494392968439527,DESCENDING,Ragi,12.7918617,77.4764413
2021-08-05,-9.321490198080058,-15.885111711375952,DESCENDING,Ragi,12.7918617,77.4764413
2021-08-17,-10.481766991722258,-12.653651252902957,DESCENDING,Ragi,12.7918617,77.4764413
2021-08-29,-10.894822232170508,-15.797783369434715,DESCENDING,Ragi,12.7918617,77.4764413
2021-09-10,-9.423499486792714,-14.036230938019338,DESCENDING,Ragi,12.7918617,77.4764413
2021-09-22,-10.718875715306606,-19.617384617530057,DESCENDING,Ragi,12.7918617,77.4764413
2021-10-04,-8.311922921948582,-14.680302172327423,DESCENDING,Ragi,12.7918617,77.4764413
2021-10-16,-9.411769037620664,-15.969695606436984,DESCENDING,Ragi,12.7918617,77.4764413
2021-10-28,-7.48187835450077,-16.55871356922006,DESCENDING,Ragi,12.7918617,77.4764413
2021-04-07,-11.773180208574427,-26.002834937249474,DESCENDING,Ragi,12.7550199,77.5374193
2021-04-19,-10.482628616640765,-18.771118869494927,DESCENDING,Ragi,12.7550199,77.5374193
2021-05-01,-5.424641382332261,-21.95284244466717,DESCENDING,Ragi,12.7550199,77.5374193
2021-05-13,-7.768317394295128,-17.437952717405686,DESCENDING,Ragi,12.7550199,77.5374193
2021-05-25,-9.516407184296668,-25.64427889681971,DESCENDING,Ragi,12.7550199,77.5374193
2021-06-06,-9.619438299249465,-14.720510521144197,DESCENDING,Ragi,12.7550199,77.5374193
2021-06-18,-8.20655167697086,-16.23262634819583,DESCENDING,Ragi,12.7550199,77.5374193
2021-06-30,-7.550029698529544,-16.54358205285455,DESCENDING,Ragi,12.7550199,77.5374193
2021-07-12,-6.710089531425064,-18.610753099301235,DESCENDING,Ragi,12.7550199,77.5374193
2021-07-24,-10.479924996735512,-17.53639744045303,DESCENDING,Ragi,12.7550199,77.5374193
2021-08-05,-10.156092382292243,-18.871785570003418,DESCENDING,Ragi,12.7550199,77.5374193
2021-08-17,-9.973626014738382,-16.723890505298044,DESCENDING,Ragi,12.7550199,77.5374193
2021-08-29,-10.111325843457351,-14.39879139987758,DESCENDING,Ragi,12.7550199,77.5374193
2021-09-10,-6.931282047050961,-16.80301416542209,DESCENDING,Ragi,12.7550199,77.5374193
2021-09-22,-10.736251297717248,-14.907835145372276,DESCENDING,Ragi,12.7550199,77.5374193
2021-10-04,-8.368805672238475,-12.684019022295288,DESCENDING,Ragi,12.7550199,77.5374193
2021-10-16,-10.11121463283805,-14.825102060754233,DESCENDING,Ragi,12.7550199,77.5374193
2021-10-28,-8.92687994594306,-17.91011351445089,DESCENDING,Ragi,12.7550199,77.5374193
2021-04-07,-9.048080674424762,-17.315415599972248,DESCENDING,Ragi,12.77021,77.5393444
2021-04-19,-10.686840847272574,-15.107368507705505,DESCENDING,Ragi,12.77021,77.5393444
2021-05-01,-6.974224477663169,-11.545264965940873,DESCENDING,Ragi,12.77021,77.5393444
2021-05-13,-4.163810174704055,-11.377310609710882,DESCENDING,Ragi,12.77021,77.5393444
2021-05-25,-5.414017785723402,-14.038919210866927,DESCENDING,Ragi,12.77021,77.5393444
2021-06-06,-6.8506610545150535,-14.242605417153394,DESCENDING,Ragi,12.77021,77.5393444
2021-06-18,-9.079469526665664,-16.829758728650226,DESCENDING,Ragi,12.77021,77.5393444
2021-06-30,-5.774677718518348,-13.40492366538631,DESCENDING,Ragi,12.77021,77.5393444
2021-07-12,-7.117906112146136,-14.462943123891613,DESCENDING,Ragi,12.77021,77.5393444
2021-07-24,-7.487859590602084,-16.08182189701354,DESCENDING,Ragi,12.77021,77.5393444
2021-08-05,-8.389038980260903,-13.399611965950902,DESCENDING,Ragi,12.77021,77.5393444
2021-08-17,-8.118345441617587,-12.417155618220846,DESCENDING,Ragi,12.77021,77.5393444
2021-08-29,-9.839357803215602,-13.839465160072022,DESCENDING,Ragi,12.77021,77.5393444
2021-09-10,-8.944924627128165,-13.180288355145006,DESCENDING,Ragi,12.77021,77.5393444
2021-09-22,-9.927678542419747,-13.874258345662318,DESCENDING,Ragi,12.77021,77.5393444
2021-10-04,-8.950706663823762,-13.743840640348315,DESCENDING,Ragi,12.77021,77.5393444
2021-10-16,-6.833483955159424,-11.934029461625569,DESCENDING,Ragi,12.77021,77.5393444
2021-10-28,-11.403612218729515,-20.7883292180848,DESCENDING,Ragi,12.77021,77.5393444
2021-04-07,-9.048080674424762,-17.315415599972248,DESCENDING,Ragi,12.7702111,77.5393164
2021-04-19,-10.686840847272574,-15.107368507705505,DESCENDING,Ragi,12.7702111,77.5393164
2021-05-01,-6.974224477663169,-11.545264965940873,DESCENDING,Ragi,12.7702111,77.5393164
2021-05-13,-2.7953630541278462,-10.427350781051706,DESCENDING,Ragi,12.7702111,77.5393164
2021-05-25,-5.414017785723402,-14.038919210866927,DESCENDING,Ragi,12.7702111,77.5393164
2021-06-06,-7.556333064657147,-14.77292404396983,DESCENDING,Ragi,12.7702111,77.5393164
2021-06-18,-9.079469526665664,-16.829758728650226,DESCENDING,Ragi,12.7702111,77.5393164
2021-06-30,-6.777621984257227,-13.72238339268345,DESCENDING,Ragi,12.7702111,77.5393164
2021-07-12,-7.117906112146136,-14.462943123891613,DESCENDING,Ragi,12.7702111,77.5393164
2021-07-24,-7.487859590602084,-16.08182189701354,DESCENDING,Ragi,12.7702111,77.5393164
2021-08-05,-8.389038980260903,-13.399611965950902,DESCENDING,Ragi,12.7702111,77.5393164
2021-08-17,-8.118345441617587,-12.417155618220846,DESCENDING,Ragi,12.7702111,77.5393164
2021-08-29,-9.839357803215602,-13.839465160072022,DESCENDING,Ragi,12.7702111,77.5393164
2021-09-10,-8.181453565032383,-14.5208839723779,DESCENDING,Ragi,12.7702111,77.5393164
2021-09-22,-8.871910033534297,-14.397707248470269,DESCENDING,Ragi,12.7702111,77.5393164
2021-10-04,-8.950706663823762,-13.743840640348315,DESCENDING,Ragi,12.7702111,77.5393164
2021-10-16,-7.20004497316105,-13.576131932033075,DESCENDING,Ragi,12.7702111,77.5393164
2021-10-28,-11.403612218729515,-20.7883292180848,DESCENDING,Ragi,12.7702111,77.5393164
2021-04-07,-9.407592723067875,-23.414206568976077,DESCENDING,Coconut,12.7660717,77.5389267
2021-04-19,-12.140571008785937,-21.176352175351735,DESCENDING,Coconut,12.7660717,77.5389267
2021-05-01,-6.277757508089799,-14.660010294172714,DESCENDING,Coconut,12.7660717,77.5389267
2021-05-13,-9.086375033202547,-11.857482784931126,DESCENDING,Coconut,12.7660717,77.5389267
2021-05-25,-7.578758807950314,-21.232348595800335,DESCENDING,Coconut,12.7660717,77.5389267
2021-06-06,-4.380329840848739,-16.287064663210806,DESCENDING,Coconut,12.7660717,77.5389267
2021-06-18,-13.786939617766993,-23.600866496568607,DESCENDING,Coconut,12.7660717,77.5389267
2021-06-30,-9.127896518099039,-19.746725127974003,DESCENDING,Coconut,12.7660717,77.5389267
2021-07-12,-9.38439318506883,-13.736494508077135,DESCENDING,Coconut,12.7660717,77.5389267
2021-07-24,-7.154887017031585,-16.00618073588429,DESCENDING,Coconut,12.7660717,77.5389267
2021-08-05,-8.419498884110686,-19.31830778493432,DESCENDING,Coconut,12.7660717,77.5389267
2021-08-17,-8.464450776730647,-13.00737899575507,DESCENDING,Coconut,12.7660717,77.5389267
2021-08-29,-6.444176843335433,-15.121300612154906,DESCENDING,Coconut,12.7660717,77.5389267
2021-09-10,-8.462943300380813,-14.184089323665683,DESCENDING,Coconut,12.7660717,77.5389267
2021-09-22,-5.454958839250191,-15.628394163131086,DESCENDING,Coconut,12.7660717,77.5389267
