Latitude,Longitude,DN,Crop_Name,VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VV_15,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VH_14,VH_15,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,NDVI_10,NDVI_11,NDVI_12,NDVI_13,NDVI_14,NDVI_15,NDVI_16,NDVI_17,NDVI_18,NDVI_19,NDVI_20,NDVI_21,NDVI_22,NDVI_23,NDVI_24,NDVI_25,NDVI_26,NDVI_27,NDVI_28,NDVI_29,NDVI_30,NDVI_31,NDVI_32,NDVI_33,NDVI_34,NDVI_35,NDVI_36,NDVI_37,Height,height_numeric,Duration,duration_numeric,Predicted_height,Correct
27.63363,82.42149,2,Mustard,-18.4083906,-16.29579405,-15.67492488,-10.59032559,-9.302522093,-10.35776831,-7.055570721,-8.997075751,-10.35215791,-9.494929029,-6.537600817,-4.970812182,-8.324083082,-5.929357755,-6.846428421,-19.08138762,-23.47022924,-23.50526595,-18.56279942,-16.63101194,-19.42494283,-11.53483599,-17.96717396,-15.41754211,-12.69581132,-12.236803,-16.76333549,-14.88401345,-12.94278899,-17.44926063,0.207464859,0.133438826,0.154419065,0.163526401,0.187224671,0.158303037,0.086494692,0.166702896,0.105373345,0.178251892,0.262518972,-0.016501255,0.352579534,0.380497128,0.382467389,-0.019017845,0.169633508,0.36815545,0.082476534,0.000740412,0.17427589,0.004185447,0.030142315,0.006079712,0.251866609,0.139568344,0.007193304,0.351111114,0.001526484,-0.001994369,0.027069923,0.350157738,0.275300503,0.042197451,0.011604993,0.009011233,0.550362051,Short,1,Low,1,2,False
27.63423,82.42176,1,Wheat,-16.37690962,-17.86143335,-15.4634252,-14.15457724,-12.20495712,-10.15244425,-9.8947279,-6.648660056,-8.781350662,-12.94690928,-11.22653618,-8.131198852,-9.020091959,-6.712940592,-10.4989816,-28.13064027,-25.98838658,-28.30820669,-21.58182612,-19.68148563,-20.65559245,-12.44795318,-16.1217086,-18.03208153,-22.36094166,-18.0123973,-19.67203199,-15.49400572,-14.8066266,-14.31486745,0.19386068,0.128038079,0.130515561,0.115536198,0.123092577,0.12688075,0.074327208,0.124460146,0.072189666,0.155706733,0.184785858,-0.016360404,0.331501842,0.319870353,0.410490036,-0.025729902,0.168080181,0.366648257,0.072841823,-0.001038935,0.134189859,0.000697837,0.036066152,-0.002758518,0.379293293,0.16550681,0.007949543,0.430387795,-0.003801125,-0.001473796,0.023359288,0.406674922,0.285225987,0.047922306,0.021000549,0.007409237,0.692051113,Short,1,Low,1,2,False
27.63726,81.66929,1,Wheat,-14.14132012,-16.34582599,-19.08507786,-11.30273182,-14.1615346,-9.093825184,-11.43648746,-8.17136024,-12.36816694,-16.94583977,-5.869191169,-10.12958936,-8.156978449,-13.66113605,-12.28699326,-23.60756292,-23.0901225,-31.21216132,-22.14432332,-20.42801402,-19.4804814,-21.28595445,-16.03649084,-14.31323531,-27.39689191,-18.56574447,-14.51123268,-20.39841074,-21.94142151,-14.64227298,0.187991425,0.120203301,0.135762364,0.123603605,0.130281687,0.115057074,0.101426922,0.100720756,0.039647575,0.007492113,0.137234852,-0.023853349,0.204635382,0.290053338,0.091656394,0.001933381,0.173884943,0.080872573,0.148985058,0.044940721,0.045484222,0.014674775,-0.003760341,-0.009484508,0.204139605,0.352926522,8.61e-05,0.403314918,0.022215769,0.031081187,0.286022425,0.416780055,0.564034045,0.069081865,0.364881694,0.038415462,0.661866009,Short,1,Low,1,2,False
27.63733,82.4192,1,Wheat,-11.70187322,-11.57439758,-10.57965773,-10.04595293,-6.66951414,-12.17911874,-6.126746763,-15.34650716,-10.85482103,-11.22482585,-11.55322994,-9.169236996,-7.652750472,-9.244684191,-11.50122028,-18.46262147,-21.80246591,-21.11554063,-17.34033766,-16.42525135,-20.40718642,-15.94529225,-13.4508822,-17.61337335,-15.59766647,-15.88549374,-19.62379433,-13.50977377,-14.27934581,-13.38111589,0.2077052,0.14278242,0.151653945,0.138984516,0.174067497,0.144544169,0.090151347,0.152337864,0.149171278,0.175474808,0.242624924,-0.012282787,0.261424452,0.270116657,0.324330837,-0.00908123,0.280784607,0.21503,0.075828277,0.005734803,0.146994933,0.002480854,0.017966019,-0.002214489,0.425223202,0.292903781,0.011862475,0.467647046,-0.008768465,0.003734661,0.069634467,0.409160763,0.261490911,0.054038908,0.038267992,0.00776723,0.70207417,Short,1,Low,1,2,False
27.63775,82.15821,1,Wheat,-12.34882873,-12.88570449,-12.45993743,-12.35044646,-10.63639634,-10.96571978,-8.570063884,-7.383274992,-9.725798202,-10.19970846,-6.568677435,-5.885998011,-6.27094082,-8.150860657,-5.720998743,-25.50262759,-19.76230292,-28.52302521,-19.01252572,-17.33231872,-17.25026801,-19.66300908,-15.46422448,-12.44996803,-14.49538448,-18.3026236,-17.68139521,-15.59922402,-16.04715347,-16.19013239,0.234717414,0.132614553,0.14873907,0.13636364,0.11920809,0.11189118,0.071133345,0.105996624,0.096461728,0.090450309,0.166387498,-0.021578724,0.161987036,0.169672132,0.196963638,-0.015363911,0.245838672,0.188465968,0.117787503,0.008262755,0.123938881,-0.004187238,0.002828854,-0.002187693,0.192709491,0.337184876,0.009559405,0.131954148,0.014795879,0.007523716,0.115466349,0.485523373,0.453825861,0.021695962,0.329011351,0.013592488,0.701221108,Short,1,Low,1,2,False
27.63778,81.67914,1,Wheat,-18.5624363,-17.87414108,-18.32070034,-16.88442013,-13.44849561,-11.40631893,-8.120187052,-13.87528493,-10.91445317,-10.424022,-13.27875446,-12.97174099,-7.502365063,-10.90046678,-12.15733741,-30.1142764,-25.31854464,-26.41811788,-22.38901886,-24.89059036,-14.57675912,-19.98509919,-20.72077112,-24.33059998,-13.63320887,-17.9028678,-16.62053654,-17.38225748,-13.19506961,-14.60494198,0.187450573,0.135933533,0.133981407,0.119999997,0.131116211,0.126179501,0.095860563,0.118497737,0.11291413,0.003531817,0.189891025,-0.015744032,0.384481758,0.33393994,0.078057244,0.001646511,0.201130241,0.248630315,0.127758011,0.035699852,0.065179609,0.017084891,-0.005161128,-0.008068787,0.202081054,0.347826093,0.008749041,0.455284566,0.020679785,0.025336441,0.417936444,0.101349987,0.527906001,0.046504464,0.495198905,0.039841898,0.597182393,Short,1,Low,1,2,False
27.63787,81.44513,15,Potato,-12.78523542,-13.59857317,-13.20549657,-9.263962066,-9.329441961,-10.19369855,-11.44511357,-12.85421653,-13.21212813,-11.41867816,-12.48681217,-12.32828873,-7.162374469,-7.462725591,-7.437611015,-21.57615345,-23.93957757,-19.13398327,-18.75082397,-17.08231664,-14.2936091,-16.21037625,-19.89998096,-17.49907251,-22.37458562,-23.39584267,-18.00745193,-21.56685002,-15.69783642,-17.01710502,0.246623307,0.123000264,0.120663323,0.09762533,0.10459926,0.133689836,0.132524714,0.14528425,0.146305934,0.016055822,0.364006102,0.003447936,0.507908583,0.51467973,0.503144681,-0.002289562,0.14845328,0.32230103,0.198924735,0.114414752,0.052441228,0.012054886,-0.01173564,-0.006919912,0.187578157,0.228208497,0.055038337,0.144459203,0.034829203,0.07310766,0.18961212,0.57815069,0.431718051,0.058431495,0.64792335,0.021752145,0.689497709,Short,1,Medium,2,2,False
27.63851,81.68221,2,Mustard,-14.72799209,-12.19403822,-9.811509367,-8.732166145,-7.167676337,-7.187138107,-11.42229524,-9.799073517,-9.483872504,-6.592874519,-9.937120844,-6.569593221,-10.01607247,-8.143356871,-12.15256916,-22.22667385,-23.68812313,-14.69555254,-15.83716185,-19.27686301,-12.87520695,-16.36930699,-15.84734808,-15.08456132,-11.99569595,-14.96590625,-11.52639005,-14.31244742,-18.90424887,-13.01261471,0.146830067,0.122178987,0.131657824,0.147693023,0.158850864,0.1675006,0.120544836,0.196657375,0.218765676,0.005989444,0.307711631,-0.009936225,0.293954521,0.331602544,0.179018617,0.003339641,0.478729129,0.281431764,0.119928509,0.037788756,0.069481559,0.012767102,-0.005664993,-0.018282503,0.153103948,0.429985166,0.021234035,0.41964066,0.022238011,0.024597988,0.373887867,0.461049944,0.496568531,0.049242426,0.388223559,0.040659428,0.205344975,Short,1,Low,1,2,False
27.63952,82.10261,1,Wheat,-10.60698204,-8.148651893,-10.70456835,-5.635452591,-6.64815903,-6.101039556,-6.627913372,-9.844513762,-10.44604419,-7.864608407,-7.70940363,-5.173122701,-7.702897184,-5.257099818,-11.75176662,-19.6099464,-19.71691189,-15.2293765,-19.21498688,-15.41209499,-12.55733685,-16.97213165,-13.82316699,-15.27387143,-17.01932063,-15.98184531,-16.66612683,-12.47196941,-16.55274402,-14.98600197,0.271017075,0.202972829,0.174503148,0.212717295,0.178903997,0.207518801,0.125539154,0.226260245,0.020536082,0.116524436,0.373623461,-0.008093552,0.506991625,0.505007148,0.512817502,-0.017578905,0.508057237,0.073156215,0.150569677,0.007458217,0.057746477,-0.006085718,-0.025253482,0.012873034,0.236128122,0.307345271,0.008112493,0.317950249,0.013111519,0.007640879,0.086996429,0.453155428,0.297859073,0.055413313,0.240010381,0.022042351,0.190421924,Short,1,Low,1,2,False
27.63972,82.15937,1,Wheat,-13.9365898,-14.00466014,-13.00733761,-12.40752632,-11.86891911,-5.771319559,-8.983641132,-11.42525352,-9.093808901,-16.58548468,-10.65103983,-11.29790912,-9.189117095,-10.27614366,-9.68711373,-21.56763306,-24.04799149,-19.44735302,-17.95379099,-13.1159557,-18.76598411,-17.8538962,-16.06443201,-18.16615669,-25.2016741,-19.94528674,-19.29728205,-15.67824063,-18.01289691,-16.91106574,0.165093258,0.10780669,0.115260489,0.113702625,0.110799998,0.096873626,0.079118028,0.093922652,-0.029776948,0.042696629,0.112028301,-0.024405284,0.172604427,0.197091267,0.219137117,-0.006902105,0.285073668,0.126064733,0.122412063,0.011398216,0.1376082,-0.004561645,0.005429025,-0.001649988,0.346648306,0.474344343,0.008707009,0.19698444,0.016149264,0.004777174,0.092799999,0.503679693,0.441871017,0.024177449,0.594398856,0.008813471,0.731174886,Short,1,Low,1,2,False
27.64037,82.17101,1,Wheat,-12.24308136,-17.8088771,-12.44433018,-9.764655946,-6.392108891,-4.698387296,-5.431729053,-9.271299911,-5.539444895,-16.09600056,-7.976544496,-9.797807026,-6.371324194,-8.685929862,-8.256037615,-20.27642185,-24.836062,-20.19275809,-22.34988098,-15.11526956,-15.70937714,-20.09158293,-17.79744922,-14.18506418,-21.64509849,-15.80048373,-20.30298832,-14.81935328,-16.47873698,-14.57688954,0.141509429,0.094836667,0.110516064,0.095042318,0.107024156,0.099641576,0.053193856,0.094435468,0.032156244,0.056648176,0.115826704,-0.014452457,0.08809074,0.160586044,0.118039027,-0.020650027,0.109639443,0.096700147,0.110845298,0.008052186,0.092087559,-0.003439803,-0.007674701,0.000407844,0.217130616,0.241633967,0.008593068,0.146526963,0.01951964,0.00759759,0.166295797,0.569634676,0.446470708,0.024667628,0.560087979,0.006995725,0.729535639,Short,1,Low,1,2,False
27.64185,82.10259,1,Wheat,-13.97992117,-15.98982331,-15.43276629,-11.31600308,-8.840342596,-7.14988005,-8.446811848,-7.814263524,-8.66121923,-8.71173184,-4.968686032,-6.366609614,-9.89915582,-8.563731718,-8.212042693,-21.05021038,-17.5052818,-17.51474957,-16.61708178,-16.58426284,-16.60162086,-13.73681082,-15.09345978,-15.34173918,-13.27975518,-16.25085243,-13.33953451,-13.19012738,-14.94773917,-15.47353366,0.211270571,0.188089326,0.18485418,0.218653768,0.193529189,0.194523662,0.129064709,0.183694869,0.030623697,0.213487372,0.292991042,-0.015716748,0.26698336,0.283269972,0.294747144,-0.037502561,0.272198081,0.026216315,0.112825789,0.009260763,0.05632757,-0.003686219,-0.003832335,-0.000605906,0.248505548,0.605190516,0.009032656,0.197830886,0.019926568,0.009737828,0.106257319,0.389377147,0.306777775,0.030737706,0.065528087,0.022118403,0.446045607,Short,1,Low,1,2,False
27.642,82.4273,6,Sugarcane,-9.626320864,-16.31191683,-13.97595063,-9.053932565,-9.741806925,-11.54749165,-5.380570426,-10.47889084,-8.694567802,-8.434910648,-7.867472499,-6.918880895,-5.853781126,-12.13804427,-7.825542808,-25.84346238,-20.89089702,-21.66022374,-23.54691249,-20.4340329,-16.91985298,-13.44844729,-10.99386551,-12.53346678,-15.13475928,-16.36459502,-15.14919558,-13.04964401,-12.77518701,-12.53409481,0.234669805,0.154663518,0.158373326,0.166071922,0.174688488,0.163774401,0.086101398,0.1925596,0.040495951,0.214948013,0.262885123,-0.014542344,0.501714289,0.415296257,0.346714467,-0.002060825,0.284953058,0.474732012,0.079308815,0.000251522,0.105550282,0.002314939,0.026980728,-0.016684202,0.368485838,0.180092171,0.008399832,0.47772485,-0.006900736,-0.000410389,0.047109578,0.403508782,0.276940465,0.055785298,0.004482344,0.00702843,0.615834773,Tall,3,Long,3,2,False
27.64221,82.42675,6,Sugarcane,-12.20972164,-12.44324075,-14.72716994,-11.24956322,-7.453421649,-8.464940206,-9.692498619,-8.452005929,-7.069641982,-7.840480491,-11.3001548,-7.84186775,-6.640973054,-6.356638894,-7.835490573,-25.99172255,-24.87439643,-23.73123151,-20.89471776,-17.081183,-18.20797775,-11.24433547,-14.98310223,-14.87217849,-14.73473519,-13.75269654,-14.75535686,-15.08190159,-15.50733418,-13.28626328,0.192506775,0.148319811,0.140905648,0.151970953,0.171166942,0.166754618,0.082850777,0.176119402,0.044130713,0.220071316,0.310246944,-0.016046472,0.522073507,0.483217895,0.420275331,-0.011528498,0.259453565,0.519052505,0.078289837,0.000150913,0.119313508,0.002477114,0.029259896,-0.008650261,0.371666342,0.301740468,0.00105552,0.487991542,-0.00324308,0.000996658,0.03842764,0.391812861,0.275095791,0.057120703,0.018767048,0.007134289,0.454275101,Tall,3,Long,3,2,False
27.64306,82.10067,2,Mustard,-9.049137499,-9.138027248,-9.775535839,-10.7224713,-10.29953133,-7.511557816,-5.902014655,-7.77416943,-7.720849602,-9.247953096,-9.360740714,-9.496053721,-7.247565195,-8.525737819,-7.528444073,-17.29139484,-15.12693282,-13.40030889,-13.45495239,-14.26254461,-18.88287838,-13.71726045,-15.84181257,-14.3283385,-15.97435541,-16.05154031,-14.15700187,-14.95958697,-15.44908867,-17.70170428,0.215263695,0.186277136,0.211004272,0.268503249,0.313425303,0.248741195,0.175502747,0.357459009,0.021918679,0.176114887,0.617992282,-0.002601929,0.602971911,0.42697674,0.339094102,-0.027751835,0.428905338,0.039813254,0.10812141,0.015517102,0.04995143,-0.002731885,-0.015130443,0.005067346,0.21238476,0.425429195,0.009807648,0.308226705,0.014805608,0.012295082,0.069386236,0.425357878,0.326926917,0.026072504,0.015477387,0.020876518,0.421111107,Short,1,Low,1,2,False
27.64511,81.44584,1,Wheat,-8.595269852,-14.1840571,-11.47209914,-6.798401697,-10.7499644,-8.834755529,-12.39161542,-9.901234039,-13.69133814,-18.09129422,-11.10318688,-9.417829091,-7.627248931,-7.123177628,-7.177859221,-21.6956754,-22.95823276,-21.44520412,-18.47548842,-18.26246982,-15.77557094,-15.66491317,-17.6275388,-20.66562819,-22.36782945,-24.83503892,-19.93005582,-21.8876971,-18.21423032,-15.87018262,0.267531097,0.248699278,0.196250007,0.232801825,0.197043374,0.180387095,0.189129472,0.250232548,0.135276213,0.00732894,0.474584103,-0.009345794,0.516775191,0.416514605,0.572128236,-0.01564688,0.047469065,0.280490488,0.22185792,0.135551795,0.024795217,0.01185152,-0.010723861,-0.009479582,0.144948289,0.294291615,0.047915854,0.293526471,0.032096289,0.069223575,0.237006679,0.530066013,0.399518341,0.070890948,0.620288849,0.023258897,0.65809685,Short,1,Low,1,2,False
27.64528,82.16681,1,Wheat,-18.43286293,-17.6235054,-18.03870161,-10.52930021,-6.760620599,-8.271281139,-5.47572206,-6.130730209,-5.92128135,-6.816844967,-7.967781466,-9.555630557,-8.733894786,-10.61098818,-7.684878162,-22.10021478,-20.61532329,-21.33999317,-18.76038566,-16.55664434,-15.1165719,-16.25764782,-15.67689543,-14.74308708,-17.82964048,-15.5311367,-18.62998669,-16.32672905,-17.23693173,-18.93227498,0.18188642,0.117262989,0.117512576,0.101219773,0.103896104,0.099801719,0.066897593,0.08309219,0.034071397,0.080074489,0.105007157,-0.016520036,0.132309511,0.16539827,0.163277388,-0.020591456,0.243887529,0.08456514,0.122966014,0.007214121,0.076343305,-0.002234637,-0.002814787,0.009647438,0.196258247,0.32024169,0.010288066,0.348036587,0.015456207,0.007417132,0.175643399,0.523779154,0.3984375,0.024971709,0.575855374,0.011208967,0.679653704,Short,1,Low,1,2,False
27.64753,82.29631,1,Wheat,-13.38831714,-11.65299484,-12.83245826,-10.03074683,-8.724578127,-8.04071233,-7.68975835,-8.157290894,-7.769611701,-7.796810324,-6.869935547,-6.084291146,-10.77585657,-9.333762746,-10.84543711,-22.38675661,-23.2501252,-26.4007984,-19.09224787,-21.99458045,-13.72536065,-11.10676751,-14.93953917,-12.43477371,-16.98479631,-13.912671,-17.08663824,-16.35753559,-18.20766962,-16.79169949,0.176116839,0.117191531,0.116454504,0.111017488,0.120050021,0.124346443,0.046291515,0.12301328,0.070491806,0.207718998,0.355080217,0.002063672,0.535026968,0.51839,0.397146553,-0.019294508,0.040136345,0.402412295,0.059825279,0.005616023,0.16126205,-0.001190004,0.011861314,-0.007010309,0.276843905,0.420204014,0.009235505,0.422845691,0.006635945,-0.000605914,0.055161007,0.400934577,0.391769707,0.040578745,0.616355956,0.002739392,0.643518507,Short,1,Low,1,2,False
27.6476,82.17575,1,Wheat,-11.85920272,-13.90476555,-10.89609755,-9.895720337,-10.82200873,-12.12942953,-9.195099909,-10.56843988,-8.763987715,-7.460226628,-8.782608062,-5.919885988,-8.97564719,-7.822541986,-8.626094357,-18.31489029,-16.44936978,-20.0879113,-14.67067457,-14.01522161,-15.9791731,-15.07981614,-14.17620734,-15.86980194,-13.53411543,-13.3760437,-14.33045954,-13.8443764,-14.79029542,-14.87089749,0.121397384,0.100323625,0.108402491,0.083821654,0.092720971,0.099619433,0.064285718,0.100022279,0.05102041,0.039486054,0.127721801,-0.023693727,0.214947298,0.279399008,0.442739069,-0.022437254,0.55224663,0.070387207,0.132788166,0.007585853,0.080015168,-0.001796667,0.009340697,0.005607476,0.256320834,0.299890459,0.008053196,0.17940928,0.021137653,0.008145976,0.139892295,0.46893394,0.359077007,0.026515426,0.379582614,0.014169907,0.598748505,Short,1,Low,1,2,False
27.64787,82.29572,1,Wheat,-13.43503554,-7.639272959,-12.86055691,-8.621573178,-5.471498507,-6.728917629,-1.888335281,-6.100442055,-8.340143989,-13.61378296,-5.849363254,-4.195439286,-7.968691067,-3.985017997,-7.781609836,-17.7880769,-15.11137904,-19.14977278,-16.27648291,-19.32734789,-15.04628741,-15.00049807,-13.69411162,-18.71941025,-14.38361388,-13.5462148,-13.76574211,-11.73231311,-13.4450251,-11.58086485,0.361221373,0.160515517,0.214662448,0.270068645,0.321813166,0.238247856,0.054110304,0.33885181,0.055833578,0.300525576,0.327314943,-0.015803535,0.498251736,0.414730877,0.313395649,-0.018870143,0.025112256,0.391021848,0.042865016,0.007400785,0.141226396,-0.000113636,0.015227111,-0.001013034,0.338588089,0.362903237,0.010792754,0.450663596,0.015409866,-0.003829089,0.073944017,0.405857742,0.396303892,0.041387398,0.652598321,0.004546832,0.715347826,Short,1,Low,1,2,False
27.64845,82.17483,1,Wheat,-15.75673182,-12.67484995,-14.48162169,-13.19903327,-10.10175357,-7.3723592,-9.196139077,-11.75465183,-10.72868819,-9.642051932,-10.39685104,-6.576521325,-9.757106813,-7.596911686,-8.25331501,-16.04537498,-18.61354744,-18.78990047,-17.76326514,-15.25981975,-17.17846005,-16.96769346,-14.01553279,-18.08759572,-17.23089542,-13.65717299,-10.00964702,-10.00544296,-16.96853702,-11.24560043,0.339633137,0.18394281,0.207439944,0.22588706,0.206839234,0.181999013,0.098265894,0.196461827,0.061462704,0.098691195,0.325854421,-0.019280972,0.418094218,0.433463037,0.530266345,-0.025662856,0.563170135,0.073494546,0.115002915,0.005921389,0.09854164,-0.002672966,0.001567505,-0.009980381,0.264062494,0.406593412,0.007583643,0.140784606,0.025017254,0.007466597,0.136670485,0.520991802,0.374687582,0.029415986,0.401815563,0.011580967,0.632907927,Short,1,Low,1,2,False
27.65066,81.67825,9,Maize,-15.22351487,-18.14056232,-18.61521668,-15.50488502,-9.635095324,-12.59941609,-10.43407822,-10.26687419,-10.4049981,-15.79833056,-13.76182059,-6.235775061,-8.883879175,-9.462967702,-4.970097523,-19.99575606,-25.90156315,-25.39944607,-24.12686746,-19.8191705,-19.89923162,-18.42666983,-13.53666608,-19.51887344,-17.37826057,-20.11045657,-14.48784258,-12.97678683,-11.43823006,-10.32883002,0.222501263,0.135340244,0.162206441,0.142807871,0.14924863,0.14642857,0.109883361,0.112105876,0.119025648,0.00632828,0.146793142,-0.003771252,0.280451864,0.346736044,0.476124257,-0.005371686,0.443560421,0.458403677,0.126524389,0.041479822,0.024458244,0.014420148,-0.007277628,-0.009417588,0.09808743,0.058890793,0.012100678,0.441872299,0.022897465,0.024904644,0.234448478,0.429762393,0.572925746,0.136094674,0.519517124,0.04057971,0.598961353,Medium,2,Medium,2,1,False
27.65208,81.51641,16,Bersem,-11.84043894,-10.15936728,-12.06278065,-6.296072406,-5.236615345,-6.036627758,-5.316550032,-9.923007517,-7.520660005,-9.113699732,-8.568284734,-9.218905238,-8.45558109,-8.751220123,-9.151319093,-17.19872799,-13.46582084,-18.12360636,-17.76902925,-14.19621533,-15.32427761,-12.90148795,-14.53309733,-13.77501441,-14.07413685,-14.12774256,-17.49158203,-15.94729905,-14.84882033,-11.71548646,0.507820666,0.200771138,0.334457844,0.274353385,0.39491713,0.243991256,0.218896165,0.258880764,0.320454001,0.0,0.465678066,-0.009780355,0.57562077,0.477958232,0.611374378,-0.008955223,0.280176491,0.190688252,0.22348319,0.126521155,0.059080053,0.013679813,-0.006690237,0.071984142,0.130678996,0.092315495,0.02693041,0.44871217,0.026858214,0.047244094,0.210509136,0.602310836,0.243671432,0.047651064,0.655867219,0.028905109,0.650577843,Short,1,Medium,2,2,False
27.65227,81.51629,9,Maize,-11.12258636,-7.200979062,-7.255840711,-7.824046647,-6.349045671,-6.655544469,-6.051847963,-6.825810785,-8.704705261,-6.408261268,-7.290682468,-9.889964706,-8.342564574,-7.885342224,-5.839715542,-16.79545926,-17.91734379,-18.34441913,-16.82303329,-16.71529768,-12.90379347,-14.18372386,-14.22640485,-14.95372433,-15.3418972,-17.88832548,-11.15729158,-13.9151591,-15.56390483,-14.65623383,0.403311461,0.180022568,0.255062819,0.237877637,0.246939242,0.205154121,0.179548159,0.201171875,0.236609459,-0.001080531,0.30771327,-0.00527135,0.407683492,0.399814457,0.574555755,-0.011787117,0.193110868,0.214483574,0.245323583,0.141335368,0.051657021,0.013673551,-0.004957777,0.085276715,0.149069339,0.083831571,0.043848965,0.412955463,0.02515625,0.045941807,0.202767253,0.496959656,0.240364403,0.051626828,0.590748489,0.031990692,0.648913801,Medium,2,Medium,2,1,False
27.65235,82.13565,1,Wheat,-12.82205379,-12.61421663,-11.87190116,-9.242941526,-7.739811349,-10.85679169,-9.385824713,-8.095865984,-6.706921387,-9.91872703,-6.372144558,-4.761277366,-6.74248406,-9.270859722,-5.071887722,-24.18739992,-23.03350927,-23.97409296,-22.02240199,-17.54004815,-20.03323958,-15.27016756,-13.79923602,-13.71974039,-16.86051689,-15.42116643,-12.72763499,-15.85787585,-15.6795004,-14.27910918,0.172132999,0.134790078,0.123424493,0.131933704,0.124070451,0.137893587,0.08380682,0.134787604,0.028939445,0.129801318,0.303557903,-0.004366036,0.387634397,0.37953952,0.4741036,-0.029438324,0.425931126,0.158027813,0.128767118,0.008881371,0.065188251,-0.005737863,-0.007523322,-0.022328803,0.256884187,0.199924201,0.01164172,0.379769832,0.015745601,0.008516966,0.203592807,0.057100087,0.377519041,0.03931465,0.142564401,0.014856814,0.507432103,Short,1,Low,1,2,False
27.65424,81.37355,2,Mustard,-11.19995046,-13.72493874,-12.66334945,-14.02268538,-4.530408995,-7.249812096,-6.120840688,-10.31711543,-11.89290208,-10.30746469,-12.41054178,-12.78821507,-6.947053568,-10.6924395,-6.33505177,-18.34253376,-26.48915446,-20.36747138,-17.66264961,-15.25669582,-16.45900818,-16.17185795,-15.66724905,-20.10348459,-18.71505557,-16.49265932,-12.19105601,-14.18529277,-14.3965637,-13.53832215,0.16368039,0.116055623,0.132908508,0.119774543,0.1217499,0.124652453,0.104322247,0.116350815,0.132263169,0.002319468,0.092517793,-0.003737995,0.153624862,0.112464651,0.147340894,-0.019813173,0.167061299,0.172225267,0.125472263,0.097721711,0.029521016,0.01123348,0.002180233,-0.000521195,0.137033299,0.282501936,0.055010762,0.339091659,0.040180672,0.113360323,0.366310865,0.499705017,0.333333343,0.0469658,0.509433985,0.012606851,0.465454549,Short,1,Low,1,2,False
27.65489,81.36901,1,Wheat,-14.57311461,-14.09662293,-10.99032755,-7.889418811,-9.379799025,-6.921448756,-8.125274001,-5.995946333,-11.99435131,-16.60088151,-8.241905839,-8.090267588,-8.004367244,-12.16381471,-12.39363181,-25.54282001,-24.39164573,-20.47875473,-17.69431111,-16.29661048,-13.43348972,-16.10146512,-17.37439196,-18.65960874,-20.48388258,-17.58892613,-24.37432728,-13.97766455,-16.8855604,-21.81462335,0.116616033,0.087648399,0.09500663,0.087097473,0.130742043,0.138622895,0.161132157,0.261361003,0.179632246,0.02076868,0.439565212,0.001830961,0.598992884,0.470601201,0.516213,-0.019163227,0.281978786,0.177730188,0.136207253,0.103859782,0.022695692,0.009079403,0.001267159,0.04630297,0.179060668,0.201395348,0.045118764,0.355903268,0.038796365,0.114026628,0.287101239,0.555226505,0.316168457,0.073181234,0.648699403,0.013089802,0.67592591,Short,1,Low,1,2,False
27.65531,82.29632,1,Wheat,-18.62153048,-15.24764185,-18.68249061,-13.44722372,-10.04786378,-10.21489669,-7.10911438,-8.845363368,-10.10224053,-8.758106061,-5.201874366,-9.975712836,-9.543829829,-14.15638842,-11.96552576,-22.94527274,-19.67091112,-21.53132915,-19.32296876,-18.89925509,-16.46669969,-14.92841614,-18.79183825,-17.49639774,-14.22618351,-19.54570533,-15.88707489,-16.18051839,-16.88135534,-13.93256823,0.198713183,0.150749058,0.149931222,0.14091,0.167563096,0.149555027,0.038841568,0.157530859,0.024134791,0.167555213,0.338820308,0.000763042,0.451675445,0.49819681,0.338447928,-0.011050317,0.028487382,0.461242437,0.063471951,0.00701565,0.149383917,-0.003324163,0.007633588,-0.005562687,0.33301729,0.362425059,0.008007291,0.504955828,0.015450186,-0.002461723,0.096457385,0.38128522,0.415264189,0.039401401,0.628130376,0.011340575,0.680257499,Short,1,Low,1,2,False
27.65719,81.55224,1,Wheat,-11.48250036,-11.34568092,-13.83110457,-14.883604,-9.81022035,-10.65546611,-7.582248466,-7.79139743,-12.61958298,-8.507639895,-8.168732215,-10.26711574,-9.782702191,-11.71438285,-10.08078312,-19.69066457,-20.88715008,-24.6947712,-19.06638324,-15.42771753,-20.79038745,-15.45006605,-14.69453335,-20.28220089,-16.12954448,-16.86771515,-13.704615,-15.07577528,-14.39384543,-13.22051515,0.427601248,0.240244225,0.323493838,0.324337572,0.352647364,0.321910709,0.255601048,0.382258475,0.281939387,0.002521232,0.486759484,-0.024891434,0.53887254,0.489433229,0.342406869,0.001046709,0.220104948,0.387096763,0.198229015,0.064251341,0.053975623,0.014906474,-0.001062022,0.010378689,0.202446952,0.443915129,-0.024294341,0.468399823,0.026972089,0.041632947,0.417696476,0.031461705,0.372935951,0.040992856,0.644364357,0.030521208,0.632722139,Short,1,Low,1,2,False
