Latitude,Longitude,VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VV_15,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VH_14,VH_15,DN,Crop_Name,Height,height_numeric,Duration,duration_numeric
27.78937,81.37873,-12.22600831,-16.87715316,-11.81690148,-6.771390977,-7.456403415,-7.250284841,-10.45749384,-7.893767383,-11.59627355,-6.80189884,-7.728522872,-11.17289061,-12.68073116,-7.178125834,-6.072408098,-19.73013556,-23.89282506,-15.48050373,-14.18375947,-18.92147949,-15.42649146,-18.74720481,-18.96177399,-19.81926129,-14.12268557,-15.25519587,-16.23425446,-23.21838879,-20.06282169,-15.37153203,1,Wheat,,,,
27.79119,81.42331,-19.72196312,-14.24901885,-17.35537717,-14.58958468,-11.73657813,-9.459814384,-13.03178556,-10.78896244,-11.1741468,-9.533869672,-8.998704494,-10.07199203,-8.939512724,-14.8924266,-12.51529963,-19.70819998,-20.22790089,-27.09859552,-19.77973802,-18.52634454,-17.31860152,-17.99133256,-18.13881344,-19.3517334,-14.38025647,-19.26959624,-18.25981086,-18.4598065,-17.27897192,-15.1098521,1,Wheat,,,,
27.79221,81.37766,-13.46302629,-13.57892978,-16.10739935,-12.99542382,-9.177272788,-9.78935848,-15.32559482,-10.77670428,-12.19767319,-7.461921423,-8.990931076,-9.640548015,-12.10161531,-13.12296786,-9.60222749,-20.73295983,-20.83379102,-28.10387305,-24.83751283,-19.12528981,-20.89808574,-23.64514725,-16.52629914,-21.84131245,-17.42279349,-18.83710352,-13.55662736,-21.12393853,-25.34022472,-26.76062774,1,Wheat,,,,
27.79364,81.50038,-17.61216697,-19.78711142,-17.75026765,-16.09853909,-8.907010088,-11.2055756,-12.32701955,-10.58194208,-12.58899396,-13.13589798,-11.52328949,-6.81225996,-9.135518535,-8.736534516,-8.665618637,-28.06913775,-29.05498232,-26.29209724,-20.86124345,-21.58010114,-15.81044516,-23.56411069,-17.15705738,-21.71129902,-15.79199504,-17.49929992,-16.96020799,-14.43559931,-15.52301402,-16.80224205,1,Wheat,,,,
27.79507,81.56751,-14.92271953,-15.75789364,-16.12535693,-13.65096555,-9.136954143,-11.11307375,-10.49913478,-11.40804901,-8.656360707,-8.227267409,-8.230142498,-10.77258376,-15.30143157,-16.67159238,-6.631200756,-24.174736,-33.91920966,-27.76276396,-22.28936535,-13.84403844,-21.88140089,-18.6319282,-16.11255241,-17.37797086,-18.66208694,-19.32484633,-16.92175352,-15.89366325,-16.15244414,-19.48810718,1,Wheat,,,,
27.79519,81.49626,-13.45050977,-12.65061653,-12.39146867,-12.85474629,-13.62721234,-7.680194254,-9.859565443,-9.586384109,-16.47309606,-14.1384771,-8.907397538,-10.63572654,-7.717838344,-9.321132069,-9.506664747,-20.97900501,-17.92448782,-16.35784191,-21.14441447,-17.95958926,-17.4214669,-17.6866299,-16.21867633,-20.52104515,-15.94231318,-17.41282738,-15.45792027,-13.43554689,-11.50069363,-12.84874452,1,Wheat,,,,
27.79605,81.49766,-20.47709449,-18.17427032,-17.22031834,-14.6856679,-15.34006129,-9.917027698,-12.18743353,-6.781625197,-12.48784259,-10.36701326,-9.996073515,-8.783019289,-7.967569496,-8.35639571,-10.55679258,-27.36317976,-23.83859188,-26.1921776,-21.68511122,-18.41593672,-18.86557254,-18.52264798,-14.29167895,-20.67625096,-15.7184889,-14.10145287,-16.90696052,-12.67040941,-14.42199258,-12.40209263,1,Wheat,,,,
27.80335,81.60415,-14.34801609,-16.16106324,-17.84709689,-13.6417954,-15.17989902,-10.90031709,-9.763989345,-7.934516066,-11.42788026,-11.77813897,-12.28836753,-10.26594389,-12.2904026,-10.9415561,-11.05868582,-30.08833097,-25.56711005,-30.89089062,-21.01356498,-25.36636298,-20.63867644,-14.57143951,-12.91792287,-15.49318805,-18.40396113,-16.49862301,-16.01067067,-15.58844209,-16.57205186,-16.92754427,1,Wheat,,,,
27.80422,81.59148,-14.35754576,-14.70455101,-16.23657042,-13.37768717,-13.01513452,-14.57241816,-14.72637196,-10.56051299,-9.932952283,-7.957538513,-9.939758823,-8.867895061,-8.255558611,-11.875699,-9.376254776,-21.83233854,-27.67283712,-28.77448289,-22.61084445,-20.08253045,-20.14839981,-19.01380701,-13.40450803,-21.62902418,-18.9640548,-14.77424738,-13.12134131,-14.2379255,-17.50425624,-18.11742514,1,Wheat,,,,
27.80566,81.60535,-14.13035283,-18.61722838,-12.93508865,-8.90005596,-9.035032719,-8.692049221,-11.4042001,-6.314887562,-9.433812656,-13.74161187,-11.50109502,-6.659556325,-13.55623327,-11.33205276,-12.16929219,-22.39233813,-24.61191325,-21.7311302,-14.75899355,-15.51397289,-16.96620233,-18.34931925,-15.6813638,-16.23304224,-19.82461679,-18.01906996,-17.04304493,-19.7287469,-16.60791731,-15.93926343,1,Wheat,,,,
27.80624,81.58749,-17.42064229,-17.8444738,-20.89881398,-14.45512604,-16.43928521,-9.754341685,-11.02176372,-11.07485732,-14.05050913,-9.643681862,-12.51216413,-11.46160951,-6.622071438,-10.39898409,-10.03242475,-25.92233579,-31.13370664,-24.48855323,-25.94390363,-25.87030038,-19.8795381,-21.46678017,-18.90872268,-19.36458511,-11.29466223,-19.546931,-13.12236816,-12.51091852,-11.29361389,-15.3935161,1,Wheat,,,,
27.80635,81.59068,-12.90685561,-12.78778805,-10.68225451,-11.36905836,-9.867174755,-14.93799554,-12.42184915,-13.08376246,-11.94866918,-10.27107918,-10.95287096,-11.75923285,-4.259479895,-7.368091776,-11.10842528,-17.12619651,-20.04490987,-18.32271205,-22.59136062,-17.08561553,-14.77842253,-18.86154064,-18.06691834,-18.00378657,-18.71127668,-18.80007178,-16.05414298,-15.18729088,-16.01192313,-15.30139922,1,Wheat,,,,
27.80641,81.56742,-15.48921713,-18.03137407,-17.50451716,-13.13429754,-10.20099237,-10.02067436,-12.73654656,-6.967485895,-10.92709212,-11.6198025,-8.1873243,-10.88171615,-12.11054297,-9.587754615,-11.01789331,-22.54884985,-25.37088776,-28.61755662,-20.55455791,-21.40308967,-17.33235374,-20.01421654,-16.44725453,-22.47508961,-22.19732944,-21.2035206,-16.94440416,-16.34148047,-16.80417047,-13.8123266,1,Wheat,,,,
27.80814,81.43297,-9.481068044,-11.22679111,-11.59772104,-11.26121073,-8.71675628,-9.663034676,-9.323848389,-9.293730776,-11.30176886,-9.919264083,-6.713754007,-8.744174973,-7.931840968,-5.688692068,-10.30260885,-22.08610676,-19.79669799,-17.20681589,-22.43481268,-14.98798315,-17.41405634,-14.91716541,-16.15644222,-14.09965988,-13.37215649,-17.30260785,-18.50502144,-14.80009057,-11.93390369,-15.72152517,2,Mustard,,,,
27.80936,81.43343,-10.01165908,-10.43815986,-10.21385917,-10.24237597,-14.11898795,-10.52322632,-9.153416764,-6.171783173,-8.254928103,-8.034072826,-7.818833524,-7.432406478,-6.946553433,-5.232449963,-8.100481115,-18.81935156,-18.95619329,-16.41124181,-19.80547959,-16.37578018,-14.63769474,-17.3450802,-15.33138418,-14.66237782,-11.75284538,-13.72483117,-13.2313136,-16.43663142,-15.25284957,-12.38807667,1,Wheat,,,,
27.8102,81.44163,-5.661278875,-10.96086377,-6.533585805,-8.636050836,-6.336517255,-10.17069206,-9.629327101,-8.004632929,-6.025518443,-12.58142356,-10.10825084,-7.764183849,-7.259684125,-10.52675259,-8.08393159,-15.00942368,-18.6789142,-19.63662585,-15.37603186,-14.70614007,-16.2116109,-14.96160127,-13.64412216,-12.43502794,-13.95354602,-14.1231956,-12.12238501,-13.21675275,-11.88613976,-14.53384679,6,Sugarcane,,,,
27.81037,81.44196,-4.6800477,-13.71869164,-11.0596517,-13.18449181,-7.637474481,-4.730593733,-9.513996215,-4.137443686,-9.969136653,-7.217985011,-9.391580584,-9.250660775,-7.75971501,-10.17944027,-6.664506108,-15.25392235,-15.10013436,-15.38881347,-18.39043731,-9.627756601,-18.7335743,-15.22433744,-15.32183943,-16.54819497,-9.192746635,-14.9319217,-12.05025771,-13.31211893,-15.66497399,-12.63395194,6,Sugarcane,,,,
27.81056,81.44134,-9.504262931,-7.468555841,-12.47230215,-11.5880031,-7.620877791,-6.045498642,-5.722113647,-6.527597584,-5.070743531,-6.557045736,-3.932328404,-6.90322798,-10.47310926,-6.457590948,-6.628147082,-13.81395611,-14.82030892,-18.59680038,-13.22013717,-15.97498038,-12.84250323,-16.18193264,-15.26317369,-11.82708782,-11.64535818,-11.46805197,-13.50126402,-13.15569837,-12.52907224,-11.10758755,1,Wheat,,,,
27.81148,81.44082,-13.3079267,-15.26682699,-14.50979926,-12.16916741,-10.00819637,-10.64008961,-12.15399611,-9.528456895,-8.510062925,-4.257295773,-7.006137573,-10.17716697,-12.23996909,-10.02064087,-8.575461652,-22.8629548,-21.78933587,-30.08306865,-19.32033137,-17.89267535,-16.69913876,-19.87283692,-13.38193956,-16.18845077,-14.05317499,-17.2813149,-18.3801211,-18.4947738,-19.2195274,-15.8333807,1,Wheat,,,,
27.81222,81.43589,-8.557500228,-8.800956511,-10.12809243,-10.329769,-11.72734231,-6.559234784,-6.238313095,-10.87197061,-6.905742484,-5.929306553,-9.807666061,-6.492933124,-7.01934686,-5.979151947,-9.452689553,-19.07237172,-19.59000859,-17.50321226,-16.29495055,-17.620911,-16.16371233,-14.86769192,-14.85554448,-14.15142212,-17.44319642,-14.07551365,-12.56262632,-14.41277508,-14.25131852,-13.79797277,2,Mustard,,,,
27.8126,81.43699,-16.78101554,-13.53586731,-13.87493705,-13.49467296,-11.26635923,-10.83272122,-13.20527252,-10.05508695,-12.98235484,-12.77453386,-10.6833284,-11.68369743,-14.16291155,-11.6970916,-10.35489795,-22.29468203,-19.04646799,-22.51549741,-22.3252197,-19.60100494,-15.81306826,-22.52274303,-17.54535919,-14.71975645,-16.4146117,-18.50204536,-16.63562551,-14.31110476,-14.51413066,-16.24301072,1,Wheat,,,,
27.81422,81.56904,-12.90962081,-13.24620699,-10.82847009,-9.669796304,-11.77752698,-9.338000596,-8.867449292,-8.786021791,-9.67900622,-8.08578365,-6.029424598,-8.386002788,-6.068481167,-6.996882152,-7.686172527,-18.5819258,-16.29482027,-22.02328517,-18.19624682,-17.76153759,-14.12101542,-19.99402092,-17.43687434,-16.23185753,-12.76813138,-15.74878919,-14.6076176,-11.93248968,-14.24321612,-14.72916913,1,Wheat,,,,
27.81451,81.56756,-17.77040782,-16.22933189,-17.16383169,-13.13311508,-12.26740148,-13.19217972,-13.83559275,-7.172029939,-8.721894543,-10.23246401,-8.96209667,-10.21712793,-4.929941361,-12.06408419,-12.22716293,-18.78362764,-22.56574766,-27.46842592,-26.56436474,-21.11339272,-20.8421966,-17.81431624,-14.4392309,-17.0323048,-17.60575973,-16.11925579,-20.02102176,-14.70602388,-15.89480037,-18.52779442,1,Wheat,,,,
27.81495,81.60353,-14.15425258,-11.03590785,-9.681918345,-11.34776521,-10.71616257,-8.235722071,-9.673600806,-8.063736856,-8.855073823,-8.866009584,-8.157615641,-10.07450158,-6.854540858,-7.896106954,-10.48132449,-18.97500884,-17.17191555,-19.84992825,-13.01368159,-15.68873697,-13.18492869,-15.20620075,-16.48125113,-13.98586192,-11.57077614,-14.37276337,-17.96520489,-11.32300652,-15.18438093,-14.72523794,3,Lentil,,,,
27.815,81.37569,-13.87389633,-16.89364371,-13.46776468,-14.65826588,-14.03918042,-6.712585094,-9.001189376,-10.07415563,-13.10499745,-8.076874109,-7.508614163,-13.74283393,-7.048032154,-3.977226145,-6.580942011,-22.35200487,-19.97917912,-25.43411229,-22.20858726,-19.45225769,-17.6313462,-20.54667675,-20.82448954,-20.67450547,-18.40221379,-20.50561652,-21.29714608,-15.04783846,-13.54214855,-13.8344824,1,Wheat,,,,
27.81595,81.37354,-13.8500595,-14.68955628,-7.510155411,-9.473202592,-7.335327605,-8.541117512,-10.02163161,-9.017688631,-8.932055974,-13.10536058,-11.01340521,-8.689879566,-11.92352398,-8.847255285,-13.97669635,-27.71487761,-22.65955358,-19.28776799,-19.67299598,-17.86927332,-14.80287599,-14.71712592,-16.13970794,-16.15495048,-19.54904029,-18.09877039,-14.35093316,-12.87604922,-19.27267096,-18.28406594,1,Wheat,,,,
27.81706,81.37391,-18.36790401,-6.624547558,-9.396043349,-13.13368097,-9.067165155,-9.147207616,-10.81858102,-9.737933394,-9.668474315,-13.80078338,-10.05717657,-5.196326658,-8.432622099,-6.645057545,-12.87726696,-21.55012063,-17.75097945,-15.98459554,-17.62597304,-12.98512415,-16.3612882,-14.66849639,-16.59422892,-16.18395946,-22.85275021,-17.87870507,-16.10759313,-16.07401785,-15.18551488,-18.11331008,1,Wheat,,,,
27.81801,81.56354,-19.43009254,-15.08289593,-15.93707052,-14.53473564,-8.793027871,-12.75236453,-11.993344,-11.4992443,-10.09418393,-8.899856028,-5.414287933,-11.68627726,-11.64987356,-5.65819345,-7.615366477,-22.81107455,-25.92073582,-18.93698295,-25.03588751,-14.03001428,-18.49911111,-19.48309258,-16.96072063,-16.46142963,-16.29273693,-16.45395659,-19.97914329,-14.80106592,-12.81020245,-15.86030448,1,Wheat,,,,
27.81862,81.37081,-15.73611713,-14.77165645,-12.16367146,-10.83394588,-6.542785368,-7.467239849,-10.23516404,-7.10553846,-12.01476904,-10.38203337,-11.30140557,-6.999016617,-8.637570916,-11.22402241,-8.183742975,-23.72190631,-26.83946244,-19.00232466,-20.98051434,-15.49829432,-14.71326116,-18.38206439,-15.45204871,-21.07203343,-21.90331736,-18.7554552,-18.19441987,-18.07690663,-16.80837242,-13.95302055,1,Wheat,,,,
27.81957,81.37159,-16.16359562,-12.99143253,-12.09578024,-7.859502151,-9.755101308,-7.127932413,-13.25220173,-11.45231586,-8.587992361,-13.0625165,-11.775224,-9.792313186,-8.016018709,-13.32024239,-10.47004773,-29.89345638,-15.979726,-16.05750718,-18.62525002,-20.4317271,-19.49126507,-14.27573024,-16.97846602,-14.57750872,-17.99592355,-17.36021766,-21.39750022,-14.18893099,-19.88218218,-16.0026092,16,Bersem,,,,
27.82235,81.4067,-13.77746617,-11.30693247,-12.71600947,-13.32548324,-12.72719115,-9.901314064,-9.881753291,-8.585080665,-10.91871138,-13.30987809,-6.699645472,-7.971408032,-9.125568522,-6.990243942,-8.66446555,-18.71890008,-23.31013993,-17.88104051,-18.53391506,-15.68816535,-18.68741781,-20.85675681,-14.27960541,-15.46872141,-15.43636798,-12.65539408,-14.55886055,-12.53460925,-16.46309281,-17.37902453,4,No Crop/Fallow,,,,
27.82371,81.40632,-11.92159203,-10.45664581,-12.34922498,-11.3713549,-9.442075397,-11.94110005,-11.01077779,-5.565102957,-7.488687088,-8.773533819,-5.925989832,-10.31672733,-9.292349349,-7.009366327,-4.667071818,-22.37993112,-19.09646898,-24.21695808,-20.73046776,-18.39571028,-16.56283592,-18.0193145,-14.76745142,-20.77526287,-15.22885766,-17.80781294,-15.85846994,-13.69004875,-17.7959515,-12.50709422,3,Lentil,,,,
27.82379,81.40754,-7.141591696,-14.1086535,-13.98348035,-14.21436516,-11.26794518,-8.585491362,-9.443001187,-7.359369011,-8.396563379,-17.70424347,-8.372779218,-7.823965481,-10.70867775,-5.51015398,-8.826313062,-22.09394661,-21.65927418,-21.75727652,-22.31433118,-22.9630868,-19.67569626,-16.03020931,-14.7820421,-19.91977158,-21.3057579,-14.77314595,-17.86477217,-15.15056454,-14.09727869,-17.87617643,2,Mustard,,,,
27.82383,81.37121,-15.02852474,-15.2340248,-13.27693192,-15.15450253,-14.14623915,-16.30642994,-17.36865243,-11.51499942,-9.443239425,-7.015873363,-7.455542422,-5.682018393,-8.525481583,-11.8291956,-11.71059005,-18.61919098,-24.74203456,-31.84046451,-23.55235248,-28.74636935,-22.44767013,-28.89051928,-22.0765377,-20.0691138,-18.79316419,-14.38119119,-14.81071105,-17.52561745,-14.5515676,-17.15431582,1,Wheat,,,,
27.82406,81.37439,-12.61556018,-18.05648136,-15.23416572,-8.583597992,-6.615052536,-11.7439443,-8.800580405,-7.763757292,-9.381051419,-8.127064315,-5.859557228,-12.29463092,-10.84839118,-13.61235321,-14.38291831,-18.06849927,-24.41802836,-22.00320407,-19.510543,-17.51415304,-19.32767979,-18.75325188,-21.6081967,-15.62829867,-15.35174859,-14.50893103,-22.66146383,-22.28308484,-19.51389915,-22.35906753,2,Mustard,,,,
27.82427,81.40658,-14.00852103,-12.45875914,-18.03618052,-15.02285122,-16.0639424,-9.716915752,-11.26978051,-8.254539711,-10.13885974,-13.15519885,-6.02878059,-9.486163026,-8.24709813,-5.773764445,-5.38884324,-22.32784551,-18.88813671,-20.61545658,-22.64446644,-19.15721038,-20.17205318,-18.63745234,-17.07152111,-18.62355218,-20.56132788,-19.43432152,-13.83563501,-18.14602881,-16.29707427,-15.07526354,1,Wheat,,,,
27.82563,81.4426,-12.46895272,-13.48615805,-15.91849923,-7.604704393,-9.52354259,-7.869186156,-9.377260555,-12.97666065,-11.04912784,-6.827288603,-8.236903011,-8.486488307,-8.621538313,-9.758638179,-10.64461435,-21.30956125,-25.95695597,-25.69642268,-21.36187999,-17.17260566,-15.46651067,-24.71929092,-14.92359866,-18.25847509,-15.84510599,-15.18992029,-16.68776742,-16.49067938,-17.37571176,-15.55120397,8,Garlic,,,,
27.82662,81.37349,-17.61759925,-11.64574338,-10.77786681,-10.01408855,-13.58231631,-12.78255318,-18.95148448,-25.65568668,-12.45627935,-8.309775434,-13.20570675,-19.34748415,-14.07087809,-16.33611235,-14.13688937,-18.93931952,-22.57646384,-27.51272046,-25.59977246,-23.79442795,-25.99271307,-23.91977583,-27.64585398,-21.28025998,-14.87809716,-18.38049632,-26.03829185,-27.95773805,-20.16780756,-20.4861493,4,No Crop/Fallow,,,,
27.82669,81.41232,-12.70683967,-11.3440972,-9.450746215,-11.68397876,-8.835976018,-10.08081543,-9.096977454,-7.465533951,-7.420373582,-7.643876052,-7.685248809,-5.72905743,-5.3101497,-8.302907622,-8.705086603,-18.8086173,-15.22413704,-15.57157391,-16.44095989,-12.81038786,-14.73559777,-14.18817637,-17.15542543,-16.81669719,-11.24607419,-11.85489598,-14.69718555,-15.47588441,-16.40824952,-14.25483064,2,Mustard,,,,
27.82719,81.41054,-15.84870826,-13.38711992,-10.38642003,-8.920841798,-12.06986169,-9.838406219,-10.84644674,-6.938049058,-10.0072855,-6.756458828,-10.70244188,-12.23252535,-8.119763093,-9.884552562,-11.22209484,-20.2669689,-17.88785393,-18.532597,-19.3285682,-14.16217662,-16.00757933,-27.45961928,-16.81742873,-18.23489412,-18.12914592,-14.62728524,-15.090868,-12.63090989,-12.2811977,-15.53591996,1,Wheat,,,,
27.82726,81.4135,-13.15076161,-8.612856653,-9.901824926,-9.313310965,-9.939780523,-8.886730381,-11.1979423,-9.522348434,-10.98453666,-13.40220344,-9.922892761,-9.963000624,-9.991073602,-6.782091888,-7.015306,-19.08322514,-18.25176639,-20.1260053,-18.87185888,-14.48476306,-11.89382881,-15.26831273,-16.93018261,-14.71983512,-13.24283395,-18.04542774,-13.43926126,-14.4666497,-15.59525269,-15.34764794,2,Mustard,,,,
27.82742,81.41146,-10.27232442,-10.40651365,-15.64014819,-14.84426699,-8.318766786,-9.187824365,-10.71939082,-7.850601042,-12.12645042,-11.82530764,-7.328662221,-9.595504132,-8.811791136,-8.449641784,-10.50417629,-26.99465841,-16.67849866,-20.304028,-25.07338993,-16.33258585,-20.48327902,-18.41512064,-13.67462427,-22.25335639,-19.69056174,-19.71670006,-15.41089807,-16.15464678,-16.32018463,-19.27077615,3,Lentil,,,,
27.82766,81.41158,-15.34574034,-12.92327728,-12.14428077,-13.59664138,-8.938980471,-13.00613296,-14.40671829,-9.853860313,-13.74473684,-12.06955371,-12.75964655,-14.05654524,-12.71002235,-11.10205405,-9.303417225,-22.3654105,-18.94951321,-20.11920497,-20.2989356,-14.87302856,-15.42070054,-19.19381191,-17.63187558,-18.13664598,-20.51225504,-17.83885268,-16.86227459,-16.25001625,-17.96418121,-17.99066583,1,Wheat,,,,
27.82782,81.41342,-9.056053487,-10.28893416,-10.80048644,-9.645114107,-7.261981403,-11.18164448,-6.962911194,-10.62785995,-14.09828621,-12.36224483,-8.095191458,-12.49131632,-11.7753662,-7.398939891,-15.5157084,-19.06892727,-19.13793704,-19.25171469,-18.62695944,-15.91689175,-17.79432287,-17.43157468,-21.4944956,-19.63349508,-20.71044771,-17.14991001,-15.71172682,-14.75418431,-17.03062188,-17.93627248,3,Lentil,,,,
27.83094,81.40461,-16.95639121,-18.36798151,-11.98014357,-16.5143401,-12.58543274,-10.61218951,-13.88211039,-12.39229764,-13.29200045,-10.73970285,-9.348475907,-10.37229563,-10.84668542,-12.3830383,-11.19745032,-23.58905054,-22.96738715,-28.10755876,-25.65879925,-23.47325466,-22.13392873,-21.80672082,-20.30138915,-17.8735967,-19.08537471,-18.21846042,-15.4319304,-15.15962835,-17.95399956,-17.53332918,1,Wheat,,,,
27.83244,81.41442,-13.46045392,-18.87274207,-11.53242468,-10.36035613,-9.855696921,-10.27486423,-11.60584612,-7.450425378,-11.12028572,-14.93721435,-7.857983577,-12.32309353,-5.480531677,-8.744147348,-9.382558194,-25.04266219,-24.20881537,-23.05795943,-24.18375794,-20.63148038,-20.28413672,-21.80701207,-14.94971004,-16.37151159,-20.82019458,-18.96568905,-17.21626524,-18.12253705,-17.64762477,-14.86198168,1,Wheat,,,,
27.83252,81.41268,-13.03572918,-15.36202385,-11.64278459,-12.89682257,-8.144846882,-7.929421007,-11.72450166,-14.30715864,-12.13847734,-8.352153268,-8.61531842,-8.766334035,-6.816949136,-7.139006229,-14.65998144,-20.20271687,-25.19001242,-21.69454119,-18.69760037,-15.01702177,-14.57097831,-14.34232765,-14.55488005,-14.75996698,-15.0691757,-16.52949868,-13.24830412,-16.77771428,-14.19383246,-20.06260707,2,Mustard,,,,
27.83266,81.41477,-13.50624926,-16.51431436,-14.52754317,-12.47559467,-9.8938421,-13.19112914,-10.08289372,-9.999059082,-10.90450168,-9.068631871,-9.820078766,-8.408615064,-7.7780603,-10.42042093,-11.14099298,-23.95999495,-24.75404338,-22.46900156,-18.48555361,-16.91972681,-20.00690784,-21.69542917,-14.04449413,-14.38663804,-17.88131118,-15.56949627,-20.72745248,-14.69209057,-18.26502624,-18.71259569,2,Mustard,,,,
27.83276,81.4129,-15.72552877,-13.47792323,-11.46021166,-14.33773763,-6.307901765,-13.0339801,-12.12254801,-11.00625583,-12.40222962,-12.9881473,-7.810414366,-11.0365088,-9.127833783,-8.399042034,-14.25694885,-20.407624,-23.68782008,-19.54253456,-21.25573929,-19.26663985,-18.7557182,-15.61767,-15.99906315,-24.28931416,-23.28352288,-17.12850149,-18.71449868,-17.90234576,-17.85078124,-16.58160809,1,Wheat,,,,
27.83303,81.45746,-15.23962869,-14.04157099,-16.37707506,-16.1358166,-8.701396101,-14.303546,-13.7170693,-9.806956304,-6.69376223,-8.19188492,-12.10384308,-7.915207783,-8.585061509,-7.684001419,-10.2688032,-26.05564951,-23.76105356,-20.13340685,-29.85156299,-16.08682968,-24.43890346,-20.54879704,-14.99357397,-14.14833447,-12.57595481,-15.97531052,-16.28601338,-13.64967683,-13.93871698,-12.82733217,2,Mustard,,,,
27.8341,81.41663,-14.08368296,-6.112581423,-13.00258109,-8.166677272,-9.43135881,-10.03936267,-10.91047127,-6.175060804,-9.603831611,-8.756735679,-11.78707777,-8.676270721,-5.403175791,-4.89638546,-6.674223128,-22.67622296,-17.830818,-21.52165632,-16.84005226,-16.6274867,-14.8656101,-15.15904109,-12.43828096,-12.78168986,-9.991870295,-17.32029335,-11.11142173,-12.29204999,-10.93828939,-11.00793076,4,No Crop/Fallow,,,,
27.83486,81.37179,-16.84062399,-16.34019163,-13.73052333,-17.25336565,-12.23311837,-8.64102487,-13.83687952,-13.76813239,-13.08461292,-10.08545116,-12.44115664,-9.899131476,-18.24862184,-22.23349622,-13.06489898,-22.84030959,-23.47754586,-26.82807386,-25.59159534,-15.63415367,-16.04590904,-22.00617047,-19.15118869,-15.95801163,-14.00308845,-16.09341053,-22.59214335,-29.3891746,-25.48223013,-26.23878358,1,Wheat,,,,
27.83507,81.372,-16.75645254,-14.89352276,-14.04789339,-16.19465873,-8.49367211,-9.025430504,-14.2756813,-11.0066744,-9.590291691,-6.430545723,-8.970755961,-8.94974415,-14.91735515,-18.35862525,-9.936659705,-20.51990341,-23.34154538,-23.16630018,-25.01295621,-17.64037516,-21.5748274,-25.86382138,-15.88130521,-15.59791452,-16.76640453,-17.21202051,-22.63834064,-24.82115313,-22.77616785,-23.7484812,2,Mustard,,,,
27.83525,81.34993,-15.27961267,-11.89165341,-11.82263998,-13.38322702,-12.06060634,-9.171949773,-11.32004163,-8.21850497,-9.848906692,-8.466281078,-13.57203906,-9.247483432,-7.438683745,-7.656559299,-8.390786389,-18.43464409,-18.91994064,-25.1503546,-22.55777394,-21.61655034,-18.35433871,-20.41217215,-16.39582011,-17.90225992,-17.34882349,-14.0730787,-18.77194157,-16.49434281,-14.54750343,-16.1022834,1,Wheat,,,,
27.8358,81.37057,-12.61971665,-11.39263277,-12.54980015,-18.66242044,-11.22736799,-12.66625767,-12.89095287,-10.84239429,-9.272746362,-10.41472871,-10.07863796,-18.47672546,-19.42055449,-17.94253847,-14.37403753,-21.19783774,-20.97864828,-23.31844057,-21.58211432,-17.76737536,-16.99996837,-20.46322424,-17.49728324,-21.84016151,-16.54991036,-15.23818893,-24.1280709,-25.41576642,-27.73184106,-28.70160027,1,Wheat,,,,
27.83621,81.4189,-9.936087017,-13.26668475,-14.07702202,-10.651162,-11.98680754,-8.318966728,-14.35738868,-7.226371728,-9.840796488,-8.82668103,-8.671774722,-6.053275949,-7.920987811,-8.213235652,-8.50926627,-16.32850329,-16.08665687,-23.3534303,-16.32310885,-13.81778199,-14.28221363,-11.57072875,-16.69160931,-22.00850619,-13.27050133,-14.20716926,-14.94748744,-15.44572189,-11.57802391,-15.44948726,1,Wheat,,,,
27.83661,81.38323,-13.6227607,-10.29268566,-9.506251452,-8.233318499,-10.77629608,-9.547970463,-14.07887397,-8.159386299,-13.33691178,-10.16453159,-10.70423651,-12.6941596,-8.414512415,-9.075451893,-6.094995038,-17.72043436,-18.3140233,-14.31778944,-17.19791617,-15.64651345,-15.85821653,-16.51539992,-15.86612312,-21.19446136,-12.34578306,-14.72940371,-20.55930866,-15.17091578,-16.82664383,-12.58441646,1,Wheat,,,,
27.83673,81.34357,-17.29723802,-10.62598747,-10.31400257,-10.18624775,-7.329775557,-7.976214735,-8.707736269,-7.137196514,-8.336161353,-6.707185766,-10.14883937,-12.64480806,-1.374162519,-3.126341825,-9.0443794,-26.04116528,-29.8721106,-25.3839308,-27.12607338,-17.14932294,-21.67249449,-18.76206122,-16.88199724,-20.54636162,-18.539278,-17.36200642,-22.9450285,-20.15653524,-15.7653919,-15.68785304,1,Wheat,,,,
27.83696,81.34398,-14.25085349,-16.88708651,-14.24110803,-9.425091927,-12.48344867,-9.643628505,-8.872314331,-6.357075224,-8.70007132,-9.151149034,-8.260217067,-6.168191454,-2.636068092,-6.650500738,-12.58389404,-23.50535797,-23.54087143,-19.92258689,-22.26011329,-15.54186348,-21.00481124,-21.01976885,-14.96910846,-15.06326587,-18.5930349,-14.95061438,-17.25648443,-13.17713725,-14.28882094,-18.57588578,2,Mustard,,,,
