Latitude,Longitude,DN,Crop_Name,VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VV_15,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VH_14,VH_15,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,NDVI_10,NDVI_11,NDVI_12,NDVI_13,NDVI_14,NDVI_15,NDVI_16,NDVI_17,NDVI_18,NDVI_19,NDVI_20,NDVI_21,NDVI_22,NDVI_23,NDVI_24,NDVI_25,NDVI_26,NDVI_27,NDVI_28,NDVI_29,NDVI_30,NDVI_31,NDVI_32,NDVI_33,NDVI_34,NDVI_35,NDVI_36,NDVI_37,Height,height_numeric,Duration,duration_numeric,Predicted_duration,Correct
27.78608,81.3807,2,Mustard,-14.98728882,-11.98181678,-16.92457083,-13.17859311,-7.971554472,-9.264789731,-10.81905691,-12.57713605,-13.01909579,-7.730030989,-5.708374932,-7.403532089,-10.40824407,-15.29240928,-9.072771527,-19.69553904,-17.13659676,-23.95743123,-16.34113245,-17.65228883,-16.68397905,-16.31965112,-15.30169618,-15.20930923,-15.03361374,-12.5945215,-14.77181178,-15.66883684,-15.89883581,-16.64535233,0.29489094,0.189908504,0.202669308,0.235895932,0.273871988,0.206479818,0.155101046,0.24495171,0.020283019,0.014231623,0.550837457,0.004072214,0.60107553,0.454633445,0.5686813,-0.003318866,0.201785147,0.410391122,0.057875037,0.116912179,0.106276147,0.018634424,-0.002942413,-0.007825211,0.07796137,0.069625244,0.041168075,0.198354661,0.030495329,0.105839416,0.222144604,0.487819612,0.238281891,0.011868347,0.437060714,0.015704894,0.417209297,Short,1,Low,1,3,False
27.7878,81.48599,1,Wheat,-14.25588789,-14.63093933,-16.76596196,-11.28304087,-10.97862619,-11.8337084,-12.4169188,-6.058726221,-8.184068854,-12.39462434,-6.294832261,-6.651209154,-5.502833409,-9.886123551,-8.99568692,-22.99956459,-21.64617553,-25.76106328,-21.45328763,-20.80398711,-18.67109373,-19.45719432,-18.75984391,-17.94084839,-19.93773059,-17.40594432,-14.66846842,-21.09145057,-14.61748198,-15.36044512,0.283671051,0.176800221,0.215939686,0.224357232,0.254064083,0.218853503,0.168438464,0.257804632,0.246321782,-0.010712755,0.34554401,0.006835513,0.46096766,0.373555839,0.164563224,-0.019888625,0.001222379,0.151455671,0.156772479,0.079764627,0.038966775,0.018095238,-0.015889384,-0.020516718,0.195264295,0.409294516,0.013835431,0.227246702,0.036244337,0.064862989,0.386162907,0.413358241,0.401423186,0.04009736,0.661555946,0.019852294,0.701130867,Short,1,Low,1,3,False
27.79605,81.49766,1,Wheat,-20.47709449,-18.17427032,-17.22031834,-14.6856679,-15.34006129,-9.917027698,-12.18743353,-6.781625197,-12.48784259,-10.36701326,-9.996073515,-8.783019289,-7.967569496,-8.35639571,-10.55679258,-27.36317976,-23.83859188,-26.1921776,-21.68511122,-18.41593672,-18.86557254,-18.52264798,-14.29167895,-20.67625096,-15.7184889,-14.10145287,-16.90696052,-12.67040941,-14.42199258,-12.40209263,0.176022351,0.128445134,0.146390826,0.127797529,0.125585184,0.128530771,0.121448211,0.120291099,0.137831211,0.035067074,0.181383207,0.000809202,0.214507774,0.18299292,0.258436054,-0.019544559,0.103356495,0.211716339,0.196133703,0.085586309,0.066036828,0.023805615,-0.011401612,-0.002270069,0.094003238,0.30718708,0.0074759,0.350888729,0.030474732,0.053541362,0.417293221,0.50066936,0.398803771,0.045915902,0.075528704,0.022368602,0.552410901,Short,1,Low,1,2,False
27.80335,81.60415,1,Wheat,-14.34801609,-16.16106324,-17.84709689,-13.6417954,-15.17989902,-10.90031709,-9.763989345,-7.934516066,-11.42788026,-11.77813897,-12.28836753,-10.26594389,-12.2904026,-10.9415561,-11.05868582,-30.08833097,-25.56711005,-30.89089062,-21.01356498,-25.36636298,-20.63867644,-14.57143951,-12.91792287,-15.49318805,-18.40396113,-16.49862301,-16.01067067,-15.58844209,-16.57205186,-16.92754427,0.187072039,0.118721463,0.141725719,0.135555103,0.108229987,0.117917307,0.097207189,0.102907419,0.104424782,0.008712032,0.135319978,-0.005437838,0.223863631,0.272233546,0.34961766,-0.023011759,0.174840093,0.218889594,0.175874546,0.047417548,0.037892055,0.021830594,-0.01119403,-0.005280996,0.169014081,0.357868493,-0.034619316,0.476033479,0.02705113,0.022998596,0.047112897,0.657745361,0.359439135,0.065750405,0.721029043,0.019873712,0.7260409,Short,1,Low,1,2,False
27.80936,81.43343,1,Wheat,-10.01165908,-10.43815986,-10.21385917,-10.24237597,-14.11898795,-10.52322632,-9.153416764,-6.171783173,-8.254928103,-8.034072826,-7.818833524,-7.432406478,-6.946553433,-5.232449963,-8.100481115,-18.81935156,-18.95619329,-16.41124181,-19.80547959,-16.37578018,-14.63769474,-17.3450802,-15.33138418,-14.66237782,-11.75284538,-13.72483117,-13.2313136,-16.43663142,-15.25284957,-12.38807667,0.455436438,0.275171638,0.358452648,0.442864656,0.408394068,0.334645659,0.223639041,0.356168061,0.081706017,0.00965035,0.431705981,-0.007463783,0.539877295,0.471919537,0.51772666,-0.008060109,0.02446446,0.570272684,0.269720674,0.110992722,0.107197084,0.017182687,-0.010698482,-0.02531209,0.076771654,0.281385273,0.131457984,0.378678232,0.032622024,0.106122449,0.167344719,0.079726651,0.288834959,0.020734033,0.535978854,0.019178787,0.569627345,Short,1,Low,1,3,False
27.81037,81.44196,6,Sugarcane,-4.6800477,-13.71869164,-11.0596517,-13.18449181,-7.637474481,-4.730593733,-9.513996215,-4.137443686,-9.969136653,-7.217985011,-9.391580584,-9.250660775,-7.75971501,-10.17944027,-6.664506108,-15.25392235,-15.10013436,-15.38881347,-18.39043731,-9.627756601,-18.7335743,-15.22433744,-15.32183943,-16.54819497,-9.192746635,-14.9319217,-12.05025771,-13.31211893,-15.66497399,-12.63395194,0.511411667,0.287356317,0.373274297,0.469288796,0.434997529,0.33406654,0.206459627,0.370131552,0.080379084,0.013322055,0.420147419,-0.010370403,0.532614887,0.442475528,0.488659799,-0.020224141,0.210719526,0.547577322,0.234806016,0.11215768,0.094888449,0.019668652,0.002355052,-0.026155358,0.065860502,-0.002730023,0.082480617,0.422611386,0.030749101,0.045609407,0.173750937,0.384755313,0.285153836,0.015132115,0.620904386,0.019961115,0.583564699,Tall,3,Long,3,1,False
27.81056,81.44134,1,Wheat,-9.504262931,-7.468555841,-12.47230215,-11.5880031,-7.620877791,-6.045498642,-5.722113647,-6.527597584,-5.070743531,-6.557045736,-3.932328404,-6.90322798,-10.47310926,-6.457590948,-6.628147082,-13.81395611,-14.82030892,-18.59680038,-13.22013717,-15.97498038,-12.84250323,-16.18193264,-15.26317369,-11.82708782,-11.64535818,-11.46805197,-13.50126402,-13.15569837,-12.52907224,-11.10758755,0.412806541,0.224153712,0.340033501,0.396051824,0.367508292,0.278846145,0.194554448,0.322779715,0.076050468,0.011389202,0.3866193,-0.017011879,0.505532742,0.389528185,0.439585745,-0.020960981,0.020033045,0.492053181,0.225332722,0.110096574,0.078267887,0.018107668,-0.006751345,-0.025161376,0.057383157,-0.003576026,0.044834897,0.38409853,0.03026305,0.039851107,0.256780148,0.376569748,0.287469298,0.021254109,0.624709964,0.021494238,0.630453885,Short,1,Low,1,3,False
27.81222,81.43589,2,Mustard,-8.557500228,-8.800956511,-10.12809243,-10.329769,-11.72734231,-6.559234784,-6.238313095,-10.87197061,-6.905742484,-5.929306553,-9.807666061,-6.492933124,-7.01934686,-5.979151947,-9.452689553,-19.07237172,-19.59000859,-17.50321226,-16.29495055,-17.620911,-16.16371233,-14.86769192,-14.85554448,-14.15142212,-17.44319642,-14.07551365,-12.56262632,-14.41277508,-14.25131852,-13.79797277,0.336941034,0.240953714,0.305062175,0.380975604,0.389111996,0.323323846,0.216760293,0.329062879,0.051910866,0.011318697,0.433838397,0.001720843,0.529288709,0.474164128,0.507321656,-0.020602848,-0.03349366,0.474180996,0.234107181,0.123934656,0.070117287,0.024286879,-0.007274185,-0.012250923,0.071587369,0.032057468,0.103511728,0.298554361,0.031288292,0.080443501,0.333182961,0.011272142,0.288476706,0.008663077,0.512583435,0.020445017,0.507653713,Short,1,Low,1,2,False
27.81422,81.56904,1,Wheat,-12.90962081,-13.24620699,-10.82847009,-9.669796304,-11.77752698,-9.338000596,-8.867449292,-8.786021791,-9.67900622,-8.08578365,-6.029424598,-8.386002788,-6.068481167,-6.996882152,-7.686172527,-18.5819258,-16.29482027,-22.02328517,-18.19624682,-17.76153759,-14.12101542,-19.99402092,-17.43687434,-16.23185753,-12.76813138,-15.74878919,-14.6076176,-11.93248968,-14.24321612,-14.72916913,0.390074849,0.225352108,0.224694908,0.336962163,0.280594409,0.287635803,0.15223597,0.290353388,0.183528215,0.066729322,0.263130516,0.000987174,0.33203125,0.367460728,0.274151444,-0.029460955,0.425931126,0.342958331,0.243996903,0.051903114,0.064319007,0.021560308,-0.003150823,-0.004509192,0.125403315,0.322125614,0.009436368,0.176111192,0.028119508,0.036848016,0.145029247,0.690044165,0.330029726,0.020292871,0.717496693,0.020106966,0.73741591,Short,1,Low,1,2,False
27.81451,81.56756,1,Wheat,-17.77040782,-16.22933189,-17.16383169,-13.13311508,-12.26740148,-13.19217972,-13.83559275,-7.172029939,-8.721894543,-10.23246401,-8.96209667,-10.21712793,-4.929941361,-12.06408419,-12.22716293,-18.78362764,-22.56574766,-27.46842592,-26.56436474,-21.11339272,-20.8421966,-17.81431624,-14.4392309,-17.0323048,-17.60575973,-16.11925579,-20.02102176,-14.70602388,-15.89480037,-18.52779442,0.217540845,0.13022247,0.150746271,0.153153151,0.136621192,0.122315593,0.097895697,0.106024615,0.076757342,0.02079186,0.155678108,-0.01309964,0.318335205,0.375114799,0.459012836,-0.025492176,0.522440732,0.226437047,0.269880712,0.057831325,0.015668599,0.028680356,-0.007607478,-0.008915834,0.041011237,0.51508379,0.004972608,0.094715402,0.028154632,0.040171288,0.052887399,0.641642213,0.325632006,0.04491346,0.677402735,0.023101415,0.6961326,Short,1,Low,1,2,False
27.81495,81.60353,3,Lentil,-14.15425258,-11.03590785,-9.681918345,-11.34776521,-10.71616257,-8.235722071,-9.673600806,-8.063736856,-8.855073823,-8.866009584,-8.157615641,-10.07450158,-6.854540858,-7.896106954,-10.48132449,-18.97500884,-17.17191555,-19.84992825,-13.01368159,-15.68873697,-13.18492869,-15.20620075,-16.48125113,-13.98586192,-11.57077614,-14.37276337,-17.96520489,-11.32300652,-15.18438093,-14.72523794,0.30597949,0.17250897,0.231339827,0.269501686,0.250109494,0.23802042,0.147120535,0.241265342,0.195758879,0.026794966,0.339409918,-0.010698307,0.475323141,0.428077966,0.441860467,-0.019828975,0.523253083,0.502620518,0.215135559,0.054089028,0.051274303,0.025105642,-0.00394124,0.009671533,0.126428574,0.170129865,0.008302282,0.430496305,0.024996281,0.024800789,0.033075996,0.580645144,0.186493918,0.053177282,0.547563791,0.01919812,0.633504868,Short,1,Medium,2,1,False
27.81957,81.37159,16,Bersem,-16.16359562,-12.99143253,-12.09578024,-7.859502151,-9.755101308,-7.127932413,-13.25220173,-11.45231586,-8.587992361,-13.0625165,-11.775224,-9.792313186,-8.016018709,-13.32024239,-10.47004773,-29.89345638,-15.979726,-16.05750718,-18.62525002,-20.4317271,-19.49126507,-14.27573024,-16.97846602,-14.57750872,-17.99592355,-17.36021766,-21.39750022,-14.18893099,-19.88218218,-16.0026092,0.137730867,0.097640179,0.094801225,0.092993081,0.093143083,0.117126495,0.120651692,0.148712561,0.202619731,0.017239997,0.353350937,-0.00785499,0.542283773,0.472681075,0.559725583,-0.010075566,0.278552979,0.275467485,0.180256471,0.109246902,0.126377657,0.016764706,0.000753579,-0.005922921,0.037688889,0.025379186,0.059079498,0.027403623,0.027486911,0.055139385,0.10499391,0.167251468,0.196784079,-0.003485104,0.215686277,0.014140681,0.306427509,Short,1,Medium,2,1,False
27.82371,81.40632,3,Lentil,-11.92159203,-10.45664581,-12.34922498,-11.3713549,-9.442075397,-11.94110005,-11.01077779,-5.565102957,-7.488687088,-8.773533819,-5.925989832,-10.31672733,-9.292349349,-7.009366327,-4.667071818,-22.37993112,-19.09646898,-24.21695808,-20.73046776,-18.39571028,-16.56283592,-18.0193145,-14.76745142,-20.77526287,-15.22885766,-17.80781294,-15.85846994,-13.69004875,-17.7959515,-12.50709422,0.195788279,0.128205135,0.169781104,0.159520641,0.168018535,0.133904666,0.12306153,0.172680408,0.267148018,0.010762878,0.281241179,-0.005685029,0.419785321,0.331308424,0.267828107,-0.008048889,0.391861767,0.28246668,0.238507062,0.097928107,0.173274294,0.02039863,-0.005263691,-0.025340617,0.035314996,0.513052464,0.069818579,0.029017856,0.025995975,0.089847259,0.116308078,0.418687373,0.266473264,0.020702161,0.549153566,0.013006693,0.494702131,Short,1,Medium,2,1,False
27.82379,81.40754,2,Mustard,-7.141591696,-14.1086535,-13.98348035,-14.21436516,-11.26794518,-8.585491362,-9.443001187,-7.359369011,-8.396563379,-17.70424347,-8.372779218,-7.823965481,-10.70867775,-5.51015398,-8.826313062,-22.09394661,-21.65927418,-21.75727652,-22.31433118,-22.9630868,-19.67569626,-16.03020931,-14.7820421,-19.91977158,-21.3057579,-14.77314595,-17.86477217,-15.15056454,-14.09727869,-17.87617643,0.230630085,0.136389047,0.140210316,0.148318037,0.12852405,0.134633243,0.112739302,0.116439834,0.125271052,0.00631579,0.158798277,-0.006831259,0.237848714,0.27787897,0.194414139,-0.018181818,0.194268391,0.257845074,0.14944607,0.09668313,0.149612397,0.021633485,-0.010069322,-0.016849529,0.046046134,0.327265203,0.060429368,-0.090859778,0.027959069,0.074375279,0.100852989,0.325626194,0.276269436,0.015459551,0.544920743,0.018062398,0.308443815,Short,1,Low,1,2,False
27.82563,81.4426,8,Garlic,-12.46895272,-13.48615805,-15.91849923,-7.604704393,-9.52354259,-7.869186156,-9.377260555,-12.97666065,-11.04912784,-6.827288603,-8.236903011,-8.486488307,-8.621538313,-9.758638179,-10.64461435,-21.30956125,-25.95695597,-25.69642268,-21.36187999,-17.17260566,-15.46651067,-24.71929092,-14.92359866,-18.25847509,-15.84510599,-15.18992029,-16.68776742,-16.49067938,-17.37571176,-15.55120397,0.217011362,0.155630067,0.180278018,0.166796267,0.154333279,0.156284153,0.148492411,0.11911732,0.121120818,0.031263761,0.242620185,0.023316339,0.246085674,0.225150257,0.2942366,-0.017785428,0.326812148,0.299489141,0.202960312,0.084705077,0.107942976,0.022004062,-0.005787037,-0.012216405,0.079943284,0.165366039,0.131395355,0.35456109,0.030516241,0.045940593,0.186832294,0.354176849,0.285603404,0.023291726,0.428409725,0.021007307,0.652836144,Short,1,Medium,2,1,False
27.82726,81.4135,2,Mustard,-13.15076161,-8.612856653,-9.901824926,-9.313310965,-9.939780523,-8.886730381,-11.1979423,-9.522348434,-10.98453666,-13.40220344,-9.922892761,-9.963000624,-9.991073602,-6.782091888,-7.015306,-19.08322514,-18.25176639,-20.1260053,-18.87185888,-14.48476306,-11.89382881,-15.26831273,-16.93018261,-14.71983512,-13.24283395,-18.04542774,-13.43926126,-14.4666497,-15.59525269,-15.34764794,0.273914278,0.180327863,0.249368861,0.262623399,0.308074206,0.218141347,0.18115747,0.26670146,0.107971318,0.016609967,0.524437129,-0.002415463,0.602072537,0.509898603,0.543395281,0.007703939,0.31246376,0.154873639,0.244068593,0.112931959,0.168075889,0.021808852,-0.009827213,-0.015677655,0.051586155,0.583447039,0.098683141,0.136906579,0.027652733,0.068573527,0.097264074,0.044867855,0.29396826,0.020855058,0.260027677,0.017548371,0.370772183,Short,1,Low,1,2,False
27.82742,81.41146,3,Lentil,-10.27232442,-10.40651365,-15.64014819,-14.84426699,-8.318766786,-9.187824365,-10.71939082,-7.850601042,-12.12645042,-11.82530764,-7.328662221,-9.595504132,-8.811791136,-8.449641784,-10.50417629,-26.99465841,-16.67849866,-20.304028,-25.07338993,-16.33258585,-20.48327902,-18.41512064,-13.67462427,-22.25335639,-19.69056174,-19.71670006,-15.41089807,-16.15464678,-16.32018463,-19.27077615,0.202685416,0.136602446,0.157266811,0.16099143,0.150708839,0.135301068,0.117897727,0.122239232,0.108611166,0.025596702,0.35931173,-0.00292058,0.319738984,0.159744412,0.207685664,-0.011443983,0.175199091,0.138671875,0.180152357,0.092589423,0.140696511,0.021348044,-0.012407992,-0.025050778,0.052852962,0.419667929,0.143976822,-0.07748691,0.028695442,0.067436434,0.106942818,0.121624447,0.304883242,0.00396062,0.378378391,0.014187585,0.17036137,Short,1,Medium,2,1,False
27.82782,81.41342,3,Lentil,-9.056053487,-10.28893416,-10.80048644,-9.645114107,-7.261981403,-11.18164448,-6.962911194,-10.62785995,-14.09828621,-12.36224483,-8.095191458,-12.49131632,-11.7753662,-7.398939891,-15.5157084,-19.06892727,-19.13793704,-19.25171469,-18.62695944,-15.91689175,-17.79432287,-17.43157468,-21.4944956,-19.63349508,-20.71044771,-17.14991001,-15.71172682,-14.75418431,-17.03062188,-17.93627248,0.50467056,0.338028163,0.258218199,0.278962523,0.353971064,0.319148928,0.207507268,0.445795327,0.11012236,0.014693172,0.673182487,-0.005043818,0.746810615,0.618579924,0.225617856,-0.011109528,0.134055898,0.28044945,0.166195855,0.105990782,0.160100594,0.020901738,-0.011302796,-0.012800592,0.060011324,0.463792682,0.110434361,-0.059176438,0.028916633,0.049993671,0.096239336,0.063501485,0.318967342,0.012294373,0.369799703,0.017926231,0.440183163,Short,1,Medium,2,1,False
27.83525,81.34993,1,Wheat,-15.27961267,-11.89165341,-11.82263998,-13.38322702,-12.06060634,-9.171949773,-11.32004163,-8.21850497,-9.848906692,-8.466281078,-13.57203906,-9.247483432,-7.438683745,-7.656559299,-8.390786389,-18.43464409,-18.91994064,-25.1503546,-22.55777394,-21.61655034,-18.35433871,-20.41217215,-16.39582011,-17.90225992,-17.34882349,-14.0730787,-18.77194157,-16.49434281,-14.54750343,-16.1022834,0.316560686,0.156626508,0.262669086,0.174025968,0.226176813,0.184562996,0.152435169,0.217731953,0.134720698,0.003091054,0.240791991,0.003481137,0.351527303,0.243822843,0.194029853,0.003261192,0.144148216,0.253148913,0.190104172,0.106664218,0.105310261,0.019195138,-0.011774402,-0.020071259,0.031427819,0.451918274,0.063853264,0.093457945,0.026357075,0.040028851,0.003877187,0.304491401,0.216785774,0.018495059,0.513269663,0.01392589,0.350269437,Short,1,Low,1,2,False
27.83696,81.34398,2,Mustard,-14.25085349,-16.88708651,-14.24110803,-9.425091927,-12.48344867,-9.643628505,-8.872314331,-6.357075224,-8.70007132,-9.151149034,-8.260217067,-6.168191454,-2.636068092,-6.650500738,-12.58389404,-23.50535797,-23.54087143,-19.92258689,-22.26011329,-15.54186348,-21.00481124,-21.01976885,-14.96910846,-15.06326587,-18.5930349,-14.95061438,-17.25648443,-13.17713725,-14.28882094,-18.57588578,0.141693458,0.119999997,0.118174061,0.101351351,0.107256107,0.127770528,0.107768297,0.095563143,0.132275134,0.018785875,0.180884823,-0.007390051,0.165139884,0.145711184,0.134005412,0.011470671,0.213547051,0.260748178,0.194323137,0.095491655,0.051835854,0.020039933,-0.01147294,-0.012960552,0.023137067,0.358408272,0.049065422,0.105920441,0.024717681,0.051878355,0.053899251,0.312033445,0.220612511,0.000243645,0.542512715,0.015932184,0.598117113,Short,1,Low,1,2,False
27.83733,81.3487,1,Wheat,-16.39407388,-14.96555347,-14.07434809,-10.6076452,-12.60010054,-13.75044596,-15.35719077,-8.042466052,-12.92568864,-7.708160355,-6.586175939,-8.151706676,-3.50961848,-9.09505818,-9.584768186,-16.79345699,-16.33107199,-17.20471675,-19.07759029,-19.5850169,-20.70545649,-19.10306199,-15.06049126,-10.63950097,-15.63502526,-11.98958772,-17.79674827,-14.20569598,-11.5986916,-16.12939086,0.209753543,0.148669794,0.165868133,0.155753344,0.135907337,0.152254418,0.115794048,0.145316258,0.126143605,0.016150383,0.237772599,0.007908774,0.333333343,0.310473055,0.298252821,0.009557945,0.147484094,0.045108635,0.211454749,0.104856513,0.086638197,0.018789144,-0.01256016,-0.018705552,0.035232194,0.284186393,0.084287204,0.049489796,0.023463164,0.045215048,0.14244552,0.261009663,0.189298153,0.02024769,0.359956235,0.013640497,0.268370599,Short,1,Low,1,2,False
27.83894,81.34863,6,Sugarcane,-17.08412884,-15.70108796,-12.98437497,-13.16341118,-15.72977633,-11.41553877,-12.54845962,-7.509940931,-11.89570088,-8.316106905,-7.023174637,-11.24606083,-9.109559909,-8.74476143,-6.950092144,-24.1300061,-24.77055028,-21.73946974,-21.76611747,-15.43268461,-19.80655915,-17.64676878,-13.96457707,-15.93116974,-15.18489395,-15.28931514,-12.43508775,-14.69265157,-12.8156298,-17.35255461,0.112494439,0.107311025,0.100709848,0.104106545,0.112058938,0.119982257,0.107644305,0.134836063,0.131079972,-0.004815409,0.303830594,-0.009806666,0.548607707,0.436060041,0.559677064,0.009895053,0.085784316,0.025515947,0.257443875,0.117797226,0.10103222,0.017169304,-0.011503746,-0.017287614,0.025915399,0.358876109,0.070327193,0.178213313,0.022937942,0.057109099,0.04172527,0.241459176,0.224687681,0.005937388,0.538016796,0.0140794,0.552374303,Tall,3,Long,3,2,False
27.83964,81.36277,3,Lentil,-14.42495127,-12.88806991,-12.85133476,-12.175448,-11.8369474,-12.52412837,-12.294317,-9.37608857,-15.5422501,-10.04756477,-9.676738179,-11.97872974,-8.973532465,-9.553281216,-12.77308049,-22.92008493,-20.56988591,-20.20699719,-19.34057821,-19.73696182,-19.05712365,-17.61416113,-12.67384307,-17.51350411,-15.66872584,-21.86506486,-20.74407761,-16.71764868,-18.47878799,-17.42729594,0.201426029,0.122678675,0.147450626,0.152012706,0.169787496,0.127484247,0.128928483,0.292256832,0.095879234,0.012925969,0.534140229,0.005013986,0.637362659,0.435133457,0.589381993,0.007611241,0.238733247,0.174548253,0.203786984,0.090643808,0.101925455,0.01751991,0.006437315,-0.016534057,0.031847134,0.330645174,0.077432498,0.036516216,0.022744976,0.06958355,0.218538567,0.342064232,0.225951627,0.01021533,0.332918495,0.014967662,0.522741437,Short,1,Medium,2,1,False
27.84016,81.36319,6,Sugarcane,-10.70201663,-14.8352155,-10.95261268,-7.886814303,-6.922665708,-9.639219412,-10.21346251,-9.676047696,-8.212170893,-4.541162024,-8.476540854,-9.775133327,-7.946207225,-10.21145431,-8.787793547,-15.88560352,-21.2376148,-17.56579976,-18.2616135,-16.27942214,-18.3498398,-17.71239729,-11.16542706,-13.22709726,-12.1777097,-14.87115773,-16.06671603,-12.92805754,-13.4313426,-15.7090106,0.23098278,0.145673603,0.167189389,0.162685439,0.172995776,0.144291088,0.1125964,0.172866523,0.127158552,0.042368639,0.257263601,-0.019274749,0.452400118,0.363456041,0.359545648,0.004633205,0.228118539,0.128550068,0.238183081,0.101744182,0.133514062,0.021572931,0.003916314,-0.017443849,0.032814916,0.431810617,0.085149042,0.069883905,0.024792103,0.065251164,0.004426559,0.421083272,0.231916487,0.009608938,0.363497704,0.014446228,0.496332526,Tall,3,Long,3,2,False
27.84143,81.41076,1,Wheat,-8.57778803,-11.55955083,-11.6356737,-10.12481005,-7.387019802,-8.401952533,-9.950559683,-7.107446403,-8.46081428,-6.35974926,-4.552909451,-10.45726303,-5.79631582,-5.41961958,-6.797545651,-17.12054132,-16.33308583,-16.85676198,-14.31088866,-11.95269305,-16.15765562,-11.43748617,-12.02323541,-13.65459189,-13.71087875,-16.27694352,-16.70763899,-16.30931378,-11.34315721,-16.93337908,0.475745171,0.257584423,0.347789824,0.391659379,0.436987698,0.332960576,0.230104253,0.419759542,0.129796222,0.018743258,0.596203208,-0.008764684,0.680400074,0.520462632,0.653809965,0.003250461,0.534026444,0.622550189,0.368421048,0.099259257,0.144047618,0.021846829,-0.006447453,-0.01146789,0.027647108,0.253466874,0.030370267,0.20393002,0.025136786,0.065778315,0.117868125,0.513263404,0.294016361,0.018268576,0.544548452,0.018939892,0.578247011,Short,1,Low,1,3,False
27.84176,81.45054,3,Lentil,-14.11996334,-10.3417464,-11.50571541,-15.01701869,-10.13485254,-7.513464047,-10.78195166,-16.53156484,-11.34628219,-9.568198681,-7.052232273,-13.08919921,-8.047319068,-7.376523643,-9.207486076,-18.695948,-18.14218295,-19.45296798,-21.97037845,-18.77025397,-18.65598433,-15.96495837,-19.82878191,-16.0151966,-19.23286838,-14.58514997,-14.3209768,-16.56657726,-15.98326336,-15.47546428,0.263093412,0.165585324,0.20869565,0.213892221,0.168159604,0.179462805,0.151913598,0.143033549,0.14043276,0.019526444,0.247959182,-0.002878335,0.290832162,0.202333719,0.169452086,-0.022319227,0.239177957,0.262925595,0.188179225,0.085661083,0.146460101,0.025748817,-0.004452034,-0.005313038,0.044106882,0.282755166,0.10987401,0.236375362,0.031575624,0.03579377,0.189886302,0.492866755,0.352457374,0.022434982,0.089773104,0.017789245,0.360409796,Short,1,Medium,2,1,False
27.84188,81.36035,1,Wheat,-9.350328871,-11.88679023,-11.08669613,-13.20589934,-12.79686285,-8.096361927,-12.45231759,-12.46361599,-8.672780529,-8.290315378,-10.31692468,-6.009653601,-6.393564988,-7.332572404,-6.676088526,-18.82818311,-20.34265501,-19.14926599,-15.70264156,-16.89327976,-18.802361,-16.08209855,-12.84626301,-13.05947192,-14.12794973,-10.94289387,-13.58889656,-14.05678733,-13.8344601,-16.8483104,0.380051136,0.223567396,0.284311265,0.321016163,0.361583233,0.308491766,0.198940277,0.321858048,0.200962052,0.020983607,0.512934387,-0.01037777,0.593996823,0.452682912,0.547292233,0.015216401,0.417491317,0.215044975,0.20174396,0.112781957,0.118665606,0.021173256,-0.003745708,-0.016326755,0.022236545,0.479384392,0.133581862,0.276864171,0.021766169,0.05181155,0.133433983,0.504848838,0.240425929,0.025025656,0.564125061,0.01040192,0.384995878,Short,1,Low,1,3,False
27.84263,81.35899,2,Mustard,-12.18778533,-10.35939259,-10.75155602,-12.33792528,-11.75477203,-12.56818322,-11.70775361,-13.06950713,-9.609338027,-7.998815276,-8.839473586,-12.27450621,-10.27333914,-9.195714507,-11.14863171,-24.4775567,-19.26082213,-16.36914641,-18.85416371,-15.15646557,-15.08369542,-19.80624504,-11.54243475,-16.17711393,-15.80797399,-16.16279546,-15.37585334,-14.64970534,-13.70300019,-12.64833704,0.20047003,0.141984731,0.213943586,0.200407952,0.253588527,0.206571504,0.180118337,0.282724857,0.156439483,0.016173178,0.530670822,-0.014997449,0.524377048,0.434650451,0.532323241,0.015425297,0.488431215,0.405487806,0.274864376,0.12265154,0.145043135,0.02032767,-0.000774593,-0.015962953,0.030829912,0.188624486,0.119917504,0.319965512,0.022496484,0.053938787,0.039658934,0.61080265,0.269432873,0.024390243,0.639328301,0.014053117,0.599780381,Short,1,Low,1,3,False
27.84392,81.36079,2,Mustard,-6.401792937,-10.42884058,-10.33579412,-10.91710447,-9.471926782,-8.25222134,-8.247720585,-7.612927547,-7.151661472,-7.817998235,-7.98593367,-11.39423876,-12.18355433,-4.540895783,-5.295999027,-14.25895852,-16.68086146,-16.91870128,-19.70379182,-19.13902034,-21.9908421,-19.98446277,-15.68026565,-15.09680795,-15.2315237,-13.28469609,-17.93069913,-12.53949859,-15.67855644,-18.4031823,0.245374098,0.149932712,0.142783374,0.122942887,0.147540987,0.123723581,0.13603121,0.1375117,0.119783998,0.024,0.342588007,-0.017646769,0.304524362,0.225424603,0.332009077,0.019511769,0.273743004,0.262937069,0.252571434,0.09951587,0.104315974,0.018237313,0.007871662,-0.018292682,0.034131348,0.207625851,0.125692233,0.058905382,0.025271317,0.051363796,0.039724022,0.529084146,0.243703842,-0.015726496,0.641799212,0.013118812,0.159700722,Short,1,Low,1,2,False
